437,,,2016-09-14 06:48:35.0,sell,0.9,2,0,_All,SIMPLE,3038
433,,,2016-09-14 06:48:52.0,buy,0.2,2,2,_All,SIMPLE,3046
432,,,2016-09-14 06:49:46.0,sell,0.85,4,0,_All,SIMPLE,3064
423,,,2016-09-14 06:49:54.0,buy,0.5,3,3,_All,SIMPLE,3071
439,,,2016-09-14 06:50:12.0,buy,0.85,8,1,_All,SIMPLE,3078
438,,,2016-09-14 06:50:34.0,buy,0.9,1,0,_All,SIMPLE,3088
429,,,2016-09-14 06:51:42.0,sell,0.95,3,1,_All,SIMPLE,3119
437,,,2016-09-14 06:52:16.0,sell,0.85,1,0,_All,SIMPLE,3138
429,,,2016-09-14 06:52:41.0,buy,0.9,1,0,_All,SIMPLE,3148
429,,,2016-09-14 06:52:50.0,sell,0.95,1,1,_All,SIMPLE,3153
429,,,2016-09-14 06:52:54.0,sell,1.0,1,1,_All,SIMPLE,3156
437,,,2016-09-14 06:53:12.0,sell,0.85,2,0,_All,SIMPLE,3161
439,,,2016-09-14 06:53:42.0,sell,1.0,7,7,_All,SIMPLE,3171
428,,,2016-09-14 06:56:19.0,buy,0.9,1,1,_All,SIMPLE,3232
440,,,2016-09-14 06:57:24.0,buy,0.95,1,0,_All,SIMPLE,3250
428,,,2016-09-14 06:57:24.0,buy,0.95,1,0,_All,SIMPLE,3251

Market [184_28Second] Orders
trader_ID,trader_firstName,trader_lastName,time,action,price,units,units_remaining,recipient,order_type,order_id
439,,,2016-09-14 06:48:15.0,buy,0.5,1,0,_All,SIMPLE,3029
433,,,2016-09-14 06:48:16.0,sell,0.7,2,0,_All,SIMPLE,3030
430,,,2016-09-14 06:48:30.0,sell,0.5,1,0,_All,SIMPLE,3036
438,,,2016-09-14 06:48:59.0,buy,0.7,2,0,_All,SIMPLE,3048
433,,,2016-09-14 06:49:04.0,sell,0.9,2,0,_All,SIMPLE,3051
433,,,2016-09-14 06:49:04.0,cancel,0.9,1,N/A,N/A,N/A,3051
423,,,2016-09-14 06:49:18.0,sell,0.8,2,0,_All,SIMPLE,3055
429,,,2016-09-14 06:49:29.0,buy,0.8,2,0,_All,SIMPLE,3058
429,,,2016-09-14 06:49:34.0,sell,0.85,2,0,_All,SIMPLE,3062
430,,,2016-09-14 06:50:16.0,sell,0.8,1,0,_All,SIMPLE,3079
423,,,2016-09-14 06:50:59.0,sell,0.9,2,0,_All,SIMPLE,3101
423,,,2016-09-14 06:50:59.0,cancel,0.9,2,N/A,N/A,N/A,3101
424,,,2016-09-14 06:51:10.0,buy,0.25,10,10,_All,SIMPLE,3106
427,,,2016-09-14 06:52:25.0,buy,0.2,4,4,_All,SIMPLE,3141
427,,,2016-09-14 06:52:41.0,buy,0.3,4,4,_All,SIMPLE,3147
441,,,2016-09-14 06:52:42.0,buy,0.8,1,0,_All,SIMPLE,3150
437,,,2016-09-14 06:52:50.0,buy,0.85,1,0,_All,SIMPLE,3152
441,,,2016-09-14 06:53:48.0,buy,0.85,1,0,_All,SIMPLE,3176
436,,,2016-09-14 06:54:44.0,buy,0.5,1,1,_All,SIMPLE,3196
423,,,2016-09-14 06:55:05.0,sell,0.7,2,0,_All,SIMPLE,3205
441,,,2016-09-14 06:55:34.0,buy,0.7,2,0,_All,SIMPLE,3215
440,,,2016-09-14 06:55:34.0,buy,0.7,1,0,_All,SIMPLE,3216
433,,,2016-09-14 06:55:34.0,sell,0.65,1,0,_All,SIMPLE,3217
433,,,2016-09-14 06:55:39.0,sell,0.85,1,0,_All,SIMPLE,3218
433,,,2016-09-14 06:55:43.0,sell,0.8,1,0,_All,SIMPLE,3219
428,,,2016-09-14 06:55:45.0,buy,0.75,2,1,_All,SIMPLE,3220
433,,,2016-09-14 06:55:51.0,sell,0.75,1,0,_All,SIMPLE,3221
441,,,2016-09-14 06:56:06.0,buy,0.8,1,0,_All,SIMPLE,3227
436,,,2016-09-14 06:56:14.0,buy,0.85,1,0,_All,SIMPLE,3231
435,,,2016-09-14 06:56:21.0,buy,0.8,4,3,_All,SIMPLE,3233
432,,,2016-09-14 06:56:43.0,buy,0.9,1,0,_All,SIMPLE,3239
433,,,2016-09-14 06:57:04.0,sell,0.8,1,0,_All,SIMPLE,3246

Market [184_25] Orders
trader_ID,trader_firstName,trader_lastName,time,action,price,units,units_remaining,recipient,order_type,order_id
422,,,2016-09-14 06:47:39.0,sell,0.5,4,0,_All,SIMPLE,3012
430,,,2016-09-14 06:48:15.0,buy,0.5,1,0,_All,SIMPLE,3028
438,,,2016-09-14 06:48:22.0,buy,0.5,2,0,_All,SIMPLE,3032
441,,,2016-09-14 06:48:49.0,buy,0.5,1,0,_All,SIMPLE,3044
437,,,2016-09-14 06:48:49.0,buy,0.5,2,0,_All,SIMPLE,3045
437,,,2016-09-14 06:48:49.0,cancel,0.5,2,N/A,N/A,N/A,3045
430,,,2016-09-14 06:49:19.0,sell,0.8,1,0,_All,SIMPLE,3056
433,,,2016-09-14 06:49:30.0,buy,0.2,1,1,_All,SIMPLE,3059
424,,,2016-09-14 06:49:51.0,buy,0.3,12,8,_All,SIMPLE,3069
441,,,2016-09-14 06:49:59.0,buy,0.8,1,0,_All,SIMPLE,3072
439,,,2016-09-14 06:50:26.0,sell,1.0,4,4,_All,SIMPLE,3085
436,,,2016-09-14 06:51:56.0,sell,0.3,4,0,_All,SIMPLE,3124
423,,,2016-09-14 06:52:24.0,buy,0.35,2,0,_All,SIMPLE,3140
423,,,2016-09-14 06:52:24.0,cancel,0.35,2,N/A,N/A,N/A,3140
423,,,2016-09-14 06:54:03.0,buy,0.45,2,0,_All,SIMPLE,3181
423,,,2016-09-14 06:54:03.0,cancel,0.45,2,N/A,N/A,N/A,3181
437,,,2016-09-14 06:54:49.0,buy,0.5,1,1,_All,SIMPLE,3200
428,,,2016-09-14 06:56:05.0,buy,0.85,1,1,_All,SIMPLE,3226
426,,,2016-09-14 06:56:09.0,buy,0.85,1,1,_All,SIMPLE,3229
423,,,2016-09-14 06:56:25.0,buy,0.85,2,2,_All,SIMPLE,3234
435,,,2016-09-14 06:56:32.0,buy,0.9,4,4,_All,SIMPLE,3235

Market [219_24] Orders
trader_ID,trader_firstName,trader_lastName,time,action,price,units,units_remaining,recipient,order_type,order_id
422,,,2016-09-14 06:47:34.0,sell,0.5,8,0,_All,SIMPLE,3007
430,,,2016-09-14 06:47:43.0,buy,0.5,1,0,_All,SIMPLE,3013
429,,,2016-09-14 06:48:07.0,buy,0.5,7,0,_All,SIMPLE,3026
430,,,2016-09-14 06:48:43.0,sell,0.8,1,1,_All,SIMPLE,3040
426,,,2016-09-14 06:49:14.0,buy,0.75,1,0,_All,SIMPLE,3054
433,,,2016-09-14 06:49:47.0,buy,0.2,1,1,_All,SIMPLE,3065
441,,,2016-09-14 06:49:48.0,sell,0.75,4,0,_All,SIMPLE,3066
441,,,2016-09-14 06:49:48.0,cancel,0.75,3,N/A,N/A,N/A,3066
433,,,2016-09-14 06:49:49.0,buy,0.3,1,1,_All,SIMPLE,3068
429,,,2016-09-14 06:51:59.0,sell,0.7,3,2,_All,SIMPLE,3127
429,,,2016-09-14 06:52:05.0,sell,0.85,3,3,_All,SIMPLE,3130
441,,,2016-09-14 06:52:14.0,sell,0.65,3,0,_All,SIMPLE,3136
441,,,2016-09-14 06:52:14.0,cancel,0.65,3,N/A,N/A,N/A,3136
423,,,2016-09-14 06:52:52.0,sell,0.55,2,0,_All,SIMPLE,3154
441,,,2016-09-14 06:53:19.0,sell,0.5,3,0,_All,SIMPLE,3164
429,,,2016-09-14 06:53:43.0,buy,0.55,3,0,_All,SIMPLE,3173
429,,,2016-09-14 06:53:47.0,buy,0.55,2,0,_All,SIMPLE,3175
429,,,2016-09-14 06:54:04.0,sell,0.7,2,2,_All,SIMPLE,3183
432,,,2016-09-14 06:55:28.0,buy,0.7,1,0,_All,SIMPLE,3214

Market [229_31] Orders
trader_ID,trader_firstName,trader_lastName,time,action,price,units,units_remaining,recipient,order_type,order_id
424,,,2016-09-14 06:47:36.0,buy,0.3,5,5,_All,SIMPLE,3009
426,,,2016-09-14 06:47:54.0,buy,0.7,1,0,_All,SIMPLE,3019
436,,,2016-09-14 06:48:25.0,buy,0.7,1,0,_All,SIMPLE,3033
428,,,2016-09-14 06:48:49.0,buy,0.7,2,0,_All,SIMPLE,3043
433,,,2016-09-14 06:50:07.0,buy,0.2,1,1,_All,SIMPLE,3076
438,,,2016-09-14 06:51:16.0,sell,0.7,1,0,_All,SIMPLE,3108
438,,,2016-09-14 06:51:42.0,sell,0.7,3,0,_All,SIMPLE,3120
428,,,2016-09-14 06:51:53.0,buy,0.65,4,3,_All,SIMPLE,3123
426,,,2016-09-14 06:53:36.0,sell,0.65,1,0,_All,SIMPLE,3170
426,,,2016-09-14 06:53:42.0,buy,0.8,1,0,_All,SIMPLE,3172
426,,,2016-09-14 06:53:42.0,cancel,0.8,1,N/A,N/A,N/A,3172
432,,,2016-09-14 06:54:47.0,buy,0.1,1,1,_All,SIMPLE,3198
426,,,2016-09-14 06:56:47.0,buy,0.95,1,1,_All,SIMPLE,3241
