Time_interval,Subject,Problem_ID,Session,No_buy_orders,Avg_buy_order,No_sell_orders,Avg_sell_order,Avg_mkt_price,Avg_best_bid,Avg_best_ask
540.0,268.0,1.0,2.0,0.0,,0.0,,,1491.4666666666667,1510.0
555.0,268.0,1.0,2.0,0.0,,0.0,,1500.0,1492.6666666666667,1509.8
570.0,268.0,1.0,2.0,0.0,,3.0,1480.0,1483.3333333333333,1373.2,1496.2
585.0,268.0,1.0,2.0,0.0,,0.0,,1450.0,1300.0,1453.8
600.0,268.0,1.0,2.0,0.0,,0.0,,,1300.0,1491.0526315789473
615.0,268.0,1.0,2.0,0.0,,0.0,,,,
15.0,266.0,1.0,2.0,0.0,,0.0,,,602.6490066225166,
30.0,266.0,1.0,2.0,0.0,,0.0,,,648.3050847457627,1870.0
45.0,266.0,1.0,2.0,0.0,,0.0,,,631.3461538461538,1870.0
60.0,266.0,1.0,2.0,0.0,,0.0,,1330.0,622.0,1870.0
75.0,266.0,1.0,2.0,0.0,,0.0,,,789.0728476821192,1650.5298013245033
90.0,266.0,1.0,2.0,0.0,,0.0,,1400.0,1100.8,1610.0
105.0,266.0,1.0,2.0,0.0,,0.0,,,1225.6,1750.0
120.0,266.0,1.0,2.0,0.0,,0.0,,1445.0,1332.0,1620.0
135.0,266.0,1.0,2.0,0.0,,0.0,,,1200.0,1718.5430463576158
150.0,266.0,1.0,2.0,0.0,,0.0,,,1209.0,1500.0
165.0,266.0,1.0,2.0,0.0,,0.0,,1500.0,1273.2,1556.8
180.0,266.0,1.0,2.0,0.0,,0.0,,,1389.4,1620.0
195.0,266.0,1.0,2.0,0.0,,0.0,,1500.0,1466.6666666666667,1620.0
210.0,266.0,1.0,2.0,0.0,,0.0,,1453.3333333333333,1449.205298013245,1620.0
225.0,266.0,1.0,2.0,0.0,,0.0,,,1455.6,1571.7333333333333
240.0,266.0,1.0,2.0,0.0,,0.0,,1480.0,1470.0,1503.6
255.0,266.0,1.0,2.0,0.0,,0.0,,1480.0,1487.4666666666667,1603.0
270.0,266.0,1.0,2.0,0.0,,0.0,,1500.0,1484.635761589404,1600.0
285.0,266.0,1.0,2.0,0.0,,0.0,,1490.0,1488.8666666666666,1584.6666666666667
300.0,266.0,1.0,2.0,0.0,,0.0,,1480.0,1482.8666666666666,1561.4
315.0,266.0,1.0,2.0,0.0,,1.0,1580.0,1510.0,1502.6666666666667,1523.8666666666666
330.0,266.0,1.0,2.0,0.0,,0.0,,1500.0,1497.8145695364237,1512.450331125828
345.0,266.0,1.0,2.0,0.0,,0.0,,1517.5,1490.6666666666667,1525.3333333333333
360.0,266.0,1.0,2.0,0.0,,0.0,,1506.6666666666667,1496.9333333333334,1520.4666666666667
375.0,266.0,1.0,2.0,0.0,,0.0,,1500.0,1500.0,1510.0
390.0,266.0,1.0,2.0,0.0,,0.0,,1510.0,1500.0,1518.0
405.0,266.0,1.0,2.0,0.0,,0.0,,,1500.0,1510.0
420.0,266.0,1.0,2.0,0.0,,0.0,,1510.0,1500.0,1517.3333333333333
435.0,266.0,1.0,2.0,0.0,,1.0,1530.0,1500.0,1485.4666666666667,1518.5333333333333
450.0,266.0,1.0,2.0,0.0,,0.0,,,1489.4666666666667,1500.0
465.0,266.0,1.0,2.0,0.0,,0.0,,1500.0,1490.0,1501.1258278145694
480.0,266.0,1.0,2.0,0.0,,0.0,,,1497.6,1510.0
495.0,266.0,1.0,2.0,0.0,,0.0,,,1500.0,1510.0
510.0,266.0,1.0,2.0,0.0,,0.0,,1500.0,1492.9333333333334,1510.0
525.0,266.0,1.0,2.0,0.0,,0.0,,1500.0,1497.2185430463576,1510.0
540.0,266.0,1.0,2.0,0.0,,0.0,,,1491.4666666666667,1510.0
555.0,266.0,1.0,2.0,0.0,,1.0,1510.0,1500.0,1492.6666666666667,1509.8
570.0,266.0,1.0,2.0,0.0,,0.0,,1483.3333333333333,1373.2,1496.2
585.0,266.0,1.0,2.0,1.0,750.0,0.0,,1450.0,1300.0,1453.8
600.0,266.0,1.0,2.0,0.0,,0.0,,,1300.0,1491.0526315789473
615.0,266.0,1.0,2.0,0.0,,0.0,,,,
15.0,272.0,1.0,2.0,0.0,,0.0,,,602.6490066225166,
30.0,272.0,1.0,2.0,0.0,,0.0,,,648.3050847457627,1870.0
45.0,272.0,1.0,2.0,0.0,,0.0,,,631.3461538461538,1870.0
60.0,272.0,1.0,2.0,0.0,,0.0,,1330.0,622.0,1870.0
75.0,272.0,1.0,2.0,0.0,,0.0,,,789.0728476821192,1650.5298013245033
90.0,272.0,1.0,2.0,0.0,,0.0,,1400.0,1100.8,1610.0
105.0,272.0,1.0,2.0,0.0,,0.0,,,1225.6,1750.0
120.0,272.0,1.0,2.0,0.0,,0.0,,1445.0,1332.0,1620.0
135.0,272.0,1.0,2.0,0.0,,0.0,,,1200.0,1718.5430463576158
150.0,272.0,1.0,2.0,0.0,,0.0,,,1209.0,1500.0
165.0,272.0,1.0,2.0,0.0,,0.0,,1500.0,1273.2,1556.8
180.0,272.0,1.0,2.0,0.0,,0.0,,,1389.4,1620.0
195.0,272.0,1.0,2.0,0.0,,0.0,,1500.0,1466.6666666666667,1620.0
210.0,272.0,1.0,2.0,0.0,,0.0,,1453.3333333333333,1449.205298013245,1620.0
225.0,272.0,1.0,2.0,0.0,,0.0,,,1455.6,1571.7333333333333
240.0,272.0,1.0,2.0,0.0,,0.0,,1480.0,1470.0,1503.6
255.0,272.0,1.0,2.0,0.0,,1.0,1600.0,1480.0,1487.4666666666667,1603.0
270.0,272.0,1.0,2.0,0.0,,0.0,,1500.0,1484.635761589404,1600.0
285.0,272.0,1.0,2.0,0.0,,0.0,,1490.0,1488.8666666666666,1584.6666666666667
300.0,272.0,1.0,2.0,0.0,,0.0,,1480.0,1482.8666666666666,1561.4
315.0,272.0,1.0,2.0,0.0,,0.0,,1510.0,1502.6666666666667,1523.8666666666666
330.0,272.0,1.0,2.0,0.0,,0.0,,1500.0,1497.8145695364237,1512.450331125828
345.0,272.0,1.0,2.0,0.0,,0.0,,1517.5,1490.6666666666667,1525.3333333333333
360.0,272.0,1.0,2.0,0.0,,0.0,,1506.6666666666667,1496.9333333333334,1520.4666666666667
375.0,272.0,1.0,2.0,0.0,,0.0,,1500.0,1500.0,1510.0
390.0,272.0,1.0,2.0,0.0,,0.0,,1510.0,1500.0,1518.0
405.0,272.0,1.0,2.0,0.0,,0.0,,,1500.0,1510.0
420.0,272.0,1.0,2.0,0.0,,0.0,,1510.0,1500.0,1517.3333333333333
435.0,272.0,1.0,2.0,0.0,,0.0,,1500.0,1485.4666666666667,1518.5333333333333
450.0,272.0,1.0,2.0,0.0,,0.0,,,1489.4666666666667,1500.0
465.0,272.0,1.0,2.0,0.0,,0.0,,1500.0,1490.0,1501.1258278145694
480.0,272.0,1.0,2.0,0.0,,0.0,,,1497.6,1510.0
495.0,272.0,1.0,2.0,0.0,,1.0,1700.0,,1500.0,1510.0
510.0,272.0,1.0,2.0,0.0,,0.0,,1500.0,1492.9333333333334,1510.0
525.0,272.0,1.0,2.0,0.0,,0.0,,1500.0,1497.2185430463576,1510.0
540.0,272.0,1.0,2.0,0.0,,0.0,,,1491.4666666666667,1510.0
555.0,272.0,1.0,2.0,0.0,,0.0,,1500.0,1492.6666666666667,1509.8
570.0,272.0,1.0,2.0,0.0,,0.0,,1483.3333333333333,1373.2,1496.2
585.0,272.0,1.0,2.0,0.0,,0.0,,1450.0,1300.0,1453.8
600.0,272.0,1.0,2.0,0.0,,0.0,,,1300.0,1491.0526315789473
615.0,272.0,1.0,2.0,0.0,,0.0,,,,
15.0,273.0,1.0,2.0,0.0,,0.0,,,602.6490066225166,
30.0,273.0,1.0,2.0,0.0,,0.0,,,648.3050847457627,1870.0
45.0,273.0,1.0,2.0,0.0,,0.0,,,631.3461538461538,1870.0
60.0,273.0,1.0,2.0,0.0,,0.0,,1330.0,622.0,1870.0
75.0,273.0,1.0,2.0,0.0,,0.0,,,789.0728476821192,1650.5298013245033
90.0,273.0,1.0,2.0,0.0,,0.0,,1400.0,1100.8,1610.0
105.0,273.0,1.0,2.0,2.0,1200.0,0.0,,,1225.6,1750.0
120.0,273.0,1.0,2.0,0.0,,0.0,,1445.0,1332.0,1620.0
135.0,273.0,1.0,2.0,0.0,,0.0,,,1200.0,1718.5430463576158
150.0,273.0,1.0,2.0,1.0,1250.0,0.0,,,1209.0,1500.0
165.0,273.0,1.0,2.0,0.0,,0.0,,1500.0,1273.2,1556.8
180.0,273.0,1.0,2.0,0.0,,0.0,,,1389.4,1620.0
195.0,273.0,1.0,2.0,0.0,,0.0,,1500.0,1466.6666666666667,1620.0
210.0,273.0,1.0,2.0,1.0,1320.0,0.0,,1453.3333333333333,1449.205298013245,1620.0
225.0,273.0,1.0,2.0,0.0,,0.0,,,1455.6,1571.7333333333333
240.0,273.0,1.0,2.0,0.0,,0.0,,1480.0,1470.0,1503.6
255.0,273.0,1.0,2.0,1.0,1500.0,0.0,,1480.0,1487.4666666666667,1603.0
270.0,273.0,1.0,2.0,0.0,,0.0,,1500.0,1484.635761589404,1600.0
285.0,273.0,1.0,2.0,0.0,,0.0,,1490.0,1488.8666666666666,1584.6666666666667
300.0,273.0,1.0,2.0,2.0,1500.0,0.0,,1480.0,1482.8666666666666,1561.4
315.0,273.0,1.0,2.0,0.0,,0.0,,1510.0,1502.6666666666667,1523.8666666666666
330.0,273.0,1.0,2.0,0.0,,0.0,,1500.0,1497.8145695364237,1512.450331125828
345.0,273.0,1.0,2.0,1.0,1490.0,0.0,,1517.5,1490.6666666666667,1525.3333333333333
360.0,273.0,1.0,2.0,1.0,1500.0,0.0,,1506.6666666666667,1496.9333333333334,1520.4666666666667
375.0,273.0,1.0,2.0,0.0,,0.0,,1500.0,1500.0,1510.0
390.0,273.0,1.0,2.0,0.0,,0.0,,1510.0,1500.0,1518.0
405.0,273.0,1.0,2.0,0.0,,0.0,,,1500.0,1510.0
420.0,273.0,1.0,2.0,0.0,,0.0,,1510.0,1500.0,1517.3333333333333
435.0,273.0,1.0,2.0,0.0,,0.0,,1500.0,1485.4666666666667,1518.5333333333333
450.0,273.0,1.0,2.0,0.0,,0.0,,,1489.4666666666667,1500.0
465.0,273.0,1.0,2.0,0.0,,0.0,,1500.0,1490.0,1501.1258278145694
480.0,273.0,1.0,2.0,0.0,,0.0,,,1497.6,1510.0
495.0,273.0,1.0,2.0,0.0,,0.0,,,1500.0,1510.0
510.0,273.0,1.0,2.0,0.0,,0.0,,1500.0,1492.9333333333334,1510.0
525.0,273.0,1.0,2.0,0.0,,0.0,,1500.0,1497.2185430463576,1510.0
540.0,273.0,1.0,2.0,0.0,,0.0,,,1491.4666666666667,1510.0
555.0,273.0,1.0,2.0,0.0,,0.0,,1500.0,1492.6666666666667,1509.8
570.0,273.0,1.0,2.0,0.0,,0.0,,1483.3333333333333,1373.2,1496.2
585.0,273.0,1.0,2.0,0.0,,0.0,,1450.0,1300.0,1453.8
600.0,273.0,1.0,2.0,0.0,,0.0,,,1300.0,1491.0526315789473
615.0,273.0,1.0,2.0,0.0,,0.0,,,,
15.0,267.0,1.0,2.0,0.0,,0.0,,,602.6490066225166,
30.0,267.0,1.0,2.0,0.0,,0.0,,,648.3050847457627,1870.0
45.0,267.0,1.0,2.0,0.0,,0.0,,,631.3461538461538,1870.0
60.0,267.0,1.0,2.0,0.0,,0.0,,1330.0,622.0,1870.0
75.0,267.0,1.0,2.0,0.0,,0.0,,,789.0728476821192,1650.5298013245033
90.0,267.0,1.0,2.0,0.0,,0.0,,1400.0,1100.8,1610.0
105.0,267.0,1.0,2.0,0.0,,0.0,,,1225.6,1750.0
120.0,267.0,1.0,2.0,1.0,1490.0,0.0,,1445.0,1332.0,1620.0
135.0,267.0,1.0,2.0,0.0,,0.0,,,1200.0,1718.5430463576158
150.0,267.0,1.0,2.0,0.0,,0.0,,,1209.0,1500.0
165.0,267.0,1.0,2.0,0.0,,0.0,,1500.0,1273.2,1556.8
180.0,267.0,1.0,2.0,0.0,,1.0,1620.0,,1389.4,1620.0
195.0,267.0,1.0,2.0,0.0,,0.0,,1500.0,1466.6666666666667,1620.0
210.0,267.0,1.0,2.0,0.0,,0.0,,1453.3333333333333,1449.205298013245,1620.0
225.0,267.0,1.0,2.0,0.0,,0.0,,,1455.6,1571.7333333333333
240.0,267.0,1.0,2.0,0.0,,0.0,,1480.0,1470.0,1503.6
255.0,267.0,1.0,2.0,0.0,,0.0,,1480.0,1487.4666666666667,1603.0
270.0,267.0,1.0,2.0,0.0,,0.0,,1500.0,1484.635761589404,1600.0
285.0,267.0,1.0,2.0,0.0,,0.0,,1490.0,1488.8666666666666,1584.6666666666667
300.0,267.0,1.0,2.0,0.0,,0.0,,1480.0,1482.8666666666666,1561.4
315.0,267.0,1.0,2.0,0.0,,0.0,,1510.0,1502.6666666666667,1523.8666666666666
330.0,267.0,1.0,2.0,0.0,,0.0,,1500.0,1497.8145695364237,1512.450331125828
345.0,267.0,1.0,2.0,0.0,,0.0,,1517.5,1490.6666666666667,1525.3333333333333
360.0,267.0,1.0,2.0,0.0,,0.0,,1506.6666666666667,1496.9333333333334,1520.4666666666667
375.0,267.0,1.0,2.0,0.0,,0.0,,1500.0,1500.0,1510.0
390.0,267.0,1.0,2.0,0.0,,0.0,,1510.0,1500.0,1518.0
405.0,267.0,1.0,2.0,0.0,,0.0,,,1500.0,1510.0
420.0,267.0,1.0,2.0,0.0,,0.0,,1510.0,1500.0,1517.3333333333333
435.0,267.0,1.0,2.0,0.0,,0.0,,1500.0,1485.4666666666667,1518.5333333333333
450.0,267.0,1.0,2.0,0.0,,0.0,,,1489.4666666666667,1500.0
465.0,267.0,1.0,2.0,0.0,,0.0,,1500.0,1490.0,1501.1258278145694
480.0,267.0,1.0,2.0,0.0,,0.0,,,1497.6,1510.0
495.0,267.0,1.0,2.0,0.0,,0.0,,,1500.0,1510.0
510.0,267.0,1.0,2.0,0.0,,0.0,,1500.0,1492.9333333333334,1510.0
525.0,267.0,1.0,2.0,0.0,,0.0,,1500.0,1497.2185430463576,1510.0
540.0,267.0,1.0,2.0,0.0,,0.0,,,1491.4666666666667,1510.0
555.0,267.0,1.0,2.0,0.0,,0.0,,1500.0,1492.6666666666667,1509.8
570.0,267.0,1.0,2.0,0.0,,0.0,,1483.3333333333333,1373.2,1496.2
585.0,267.0,1.0,2.0,0.0,,0.0,,1450.0,1300.0,1453.8
600.0,267.0,1.0,2.0,0.0,,0.0,,,1300.0,1491.0526315789473
615.0,267.0,1.0,2.0,0.0,,0.0,,,,
15.0,259.0,1.0,2.0,0.0,,0.0,,,602.6490066225166,
30.0,259.0,1.0,2.0,0.0,,1.0,1870.0,,648.3050847457627,1870.0
45.0,259.0,1.0,2.0,1.0,1330.0,0.0,,,631.3461538461538,1870.0
60.0,259.0,1.0,2.0,0.0,,0.0,,1330.0,622.0,1870.0
75.0,259.0,1.0,2.0,0.0,,1.0,1750.0,,789.0728476821192,1650.5298013245033
90.0,259.0,1.0,2.0,1.0,1400.0,0.0,,1400.0,1100.8,1610.0
105.0,259.0,1.0,2.0,1.0,1400.0,0.0,,,1225.6,1750.0
120.0,259.0,1.0,2.0,0.0,,0.0,,1445.0,1332.0,1620.0
135.0,259.0,1.0,2.0,0.0,,0.0,,,1200.0,1718.5430463576158
150.0,259.0,1.0,2.0,0.0,,1.0,1620.0,,1209.0,1500.0
165.0,259.0,1.0,2.0,0.0,,0.0,,1500.0,1273.2,1556.8
180.0,259.0,1.0,2.0,0.0,,0.0,,,1389.4,1620.0
195.0,259.0,1.0,2.0,0.0,,0.0,,1500.0,1466.6666666666667,1620.0
210.0,259.0,1.0,2.0,0.0,,1.0,1670.0,1453.3333333333333,1449.205298013245,1620.0
225.0,259.0,1.0,2.0,0.0,,0.0,,,1455.6,1571.7333333333333
240.0,259.0,1.0,2.0,0.0,,0.0,,1480.0,1470.0,1503.6
255.0,259.0,1.0,2.0,0.0,,0.0,,1480.0,1487.4666666666667,1603.0
270.0,259.0,1.0,2.0,0.0,,0.0,,1500.0,1484.635761589404,1600.0
285.0,259.0,1.0,2.0,0.0,,0.0,,1490.0,1488.8666666666666,1584.6666666666667
300.0,259.0,1.0,2.0,0.0,,0.0,,1480.0,1482.8666666666666,1561.4
315.0,259.0,1.0,2.0,0.0,,1.0,1640.0,1510.0,1502.6666666666667,1523.8666666666666
330.0,259.0,1.0,2.0,0.0,,0.0,,1500.0,1497.8145695364237,1512.450331125828
345.0,259.0,1.0,2.0,0.0,,0.0,,1517.5,1490.6666666666667,1525.3333333333333
360.0,259.0,1.0,2.0,0.0,,0.0,,1506.6666666666667,1496.9333333333334,1520.4666666666667
375.0,259.0,1.0,2.0,0.0,,0.0,,1500.0,1500.0,1510.0
390.0,259.0,1.0,2.0,0.0,,0.0,,1510.0,1500.0,1518.0
405.0,259.0,1.0,2.0,0.0,,0.0,,,1500.0,1510.0
420.0,259.0,1.0,2.0,0.0,,1.0,1630.0,1510.0,1500.0,1517.3333333333333
435.0,259.0,1.0,2.0,0.0,,0.0,,1500.0,1485.4666666666667,1518.5333333333333
450.0,259.0,1.0,2.0,0.0,,0.0,,,1489.4666666666667,1500.0
465.0,259.0,1.0,2.0,0.0,,0.0,,1500.0,1490.0,1501.1258278145694
480.0,259.0,1.0,2.0,0.0,,0.0,,,1497.6,1510.0
495.0,259.0,1.0,2.0,0.0,,0.0,,,1500.0,1510.0
510.0,259.0,1.0,2.0,0.0,,0.0,,1500.0,1492.9333333333334,1510.0
525.0,259.0,1.0,2.0,0.0,,0.0,,1500.0,1497.2185430463576,1510.0
540.0,259.0,1.0,2.0,0.0,,0.0,,,1491.4666666666667,1510.0
555.0,259.0,1.0,2.0,0.0,,0.0,,1500.0,1492.6666666666667,1509.8
570.0,259.0,1.0,2.0,0.0,,0.0,,1483.3333333333333,1373.2,1496.2
585.0,259.0,1.0,2.0,0.0,,0.0,,1450.0,1300.0,1453.8
600.0,259.0,1.0,2.0,0.0,,0.0,,,1300.0,1491.0526315789473
615.0,259.0,1.0,2.0,0.0,,0.0,,,,
15.0,271.0,1.0,2.0,0.0,,0.0,,,602.6490066225166,
30.0,271.0,1.0,2.0,0.0,,0.0,,,648.3050847457627,1870.0
45.0,271.0,1.0,2.0,0.0,,0.0,,,631.3461538461538,1870.0
60.0,271.0,1.0,2.0,0.0,,0.0,,1330.0,622.0,1870.0
75.0,271.0,1.0,2.0,0.0,,0.0,,,789.0728476821192,1650.5298013245033
90.0,271.0,1.0,2.0,0.0,,0.0,,1400.0,1100.8,1610.0
105.0,271.0,1.0,2.0,0.0,,0.0,,,1225.6,1750.0
120.0,271.0,1.0,2.0,0.0,,0.0,,1445.0,1332.0,1620.0
135.0,271.0,1.0,2.0,0.0,,0.0,,,1200.0,1718.5430463576158
150.0,271.0,1.0,2.0,2.0,1200.0,0.0,,,1209.0,1500.0
165.0,271.0,1.0,2.0,1.0,1320.0,0.0,,1500.0,1273.2,1556.8
180.0,271.0,1.0,2.0,0.0,,0.0,,,1389.4,1620.0
195.0,271.0,1.0,2.0,0.0,,0.0,,1500.0,1466.6666666666667,1620.0
210.0,271.0,1.0,2.0,0.0,,0.0,,1453.3333333333333,1449.205298013245,1620.0
225.0,271.0,1.0,2.0,2.0,1450.0,0.0,,,1455.6,1571.7333333333333
240.0,271.0,1.0,2.0,0.0,,0.0,,1480.0,1470.0,1503.6
255.0,271.0,1.0,2.0,0.0,,0.0,,1480.0,1487.4666666666667,1603.0
270.0,271.0,1.0,2.0,0.0,,0.0,,1500.0,1484.635761589404,1600.0
285.0,271.0,1.0,2.0,0.0,,1.0,1580.0,1490.0,1488.8666666666666,1584.6666666666667
300.0,271.0,1.0,2.0,0.0,,0.0,,1480.0,1482.8666666666666,1561.4
315.0,271.0,1.0,2.0,0.0,,0.0,,1510.0,1502.6666666666667,1523.8666666666666
330.0,271.0,1.0,2.0,0.0,,0.0,,1500.0,1497.8145695364237,1512.450331125828
345.0,271.0,1.0,2.0,0.0,,0.0,,1517.5,1490.6666666666667,1525.3333333333333
360.0,271.0,1.0,2.0,0.0,,0.0,,1506.6666666666667,1496.9333333333334,1520.4666666666667
375.0,271.0,1.0,2.0,0.0,,0.0,,1500.0,1500.0,1510.0
390.0,271.0,1.0,2.0,0.0,,0.0,,1510.0,1500.0,1518.0
405.0,271.0,1.0,2.0,0.0,,0.0,,,1500.0,1510.0
420.0,271.0,1.0,2.0,0.0,,0.0,,1510.0,1500.0,1517.3333333333333
435.0,271.0,1.0,2.0,0.0,,0.0,,1500.0,1485.4666666666667,1518.5333333333333
450.0,271.0,1.0,2.0,0.0,,0.0,,,1489.4666666666667,1500.0
465.0,271.0,1.0,2.0,3.0,1500.0,0.0,,1500.0,1490.0,1501.1258278145694
480.0,271.0,1.0,2.0,0.0,,4.0,1530.0,,1497.6,1510.0
495.0,271.0,1.0,2.0,0.0,,0.0,,,1500.0,1510.0
510.0,271.0,1.0,2.0,0.0,,0.0,,1500.0,1492.9333333333334,1510.0
525.0,271.0,1.0,2.0,0.0,,0.0,,1500.0,1497.2185430463576,1510.0
540.0,271.0,1.0,2.0,0.0,,0.0,,,1491.4666666666667,1510.0
555.0,271.0,1.0,2.0,0.0,,0.0,,1500.0,1492.6666666666667,1509.8
570.0,271.0,1.0,2.0,0.0,,0.0,,1483.3333333333333,1373.2,1496.2
585.0,271.0,1.0,2.0,0.0,,0.0,,1450.0,1300.0,1453.8
600.0,271.0,1.0,2.0,0.0,,0.0,,,1300.0,1491.0526315789473
615.0,271.0,1.0,2.0,0.0,,0.0,,,,
15.0,265.0,1.0,2.0,2.0,625.0,0.0,,,602.6490066225166,
30.0,265.0,1.0,2.0,0.0,,0.0,,,648.3050847457627,1870.0
45.0,265.0,1.0,2.0,0.0,,0.0,,,631.3461538461538,1870.0
60.0,265.0,1.0,2.0,0.0,,0.0,,1330.0,622.0,1870.0
75.0,265.0,1.0,2.0,0.0,,0.0,,,789.0728476821192,1650.5298013245033
90.0,265.0,1.0,2.0,0.0,,0.0,,1400.0,1100.8,1610.0
105.0,265.0,1.0,2.0,1.0,670.0,0.0,,,1225.6,1750.0
120.0,265.0,1.0,2.0,0.0,,0.0,,1445.0,1332.0,1620.0
135.0,265.0,1.0,2.0,0.0,,0.0,,,1200.0,1718.5430463576158
150.0,265.0,1.0,2.0,0.0,,0.0,,,1209.0,1500.0
165.0,265.0,1.0,2.0,0.0,,0.0,,1500.0,1273.2,1556.8
180.0,265.0,1.0,2.0,0.0,,0.0,,,1389.4,1620.0
195.0,265.0,1.0,2.0,0.0,,2.0,1475.0,1500.0,1466.6666666666667,1620.0
210.0,265.0,1.0,2.0,0.0,,0.0,,1453.3333333333333,1449.205298013245,1620.0
225.0,265.0,1.0,2.0,0.0,,1.0,1500.0,,1455.6,1571.7333333333333
240.0,265.0,1.0,2.0,0.0,,0.0,,1480.0,1470.0,1503.6
255.0,265.0,1.0,2.0,0.0,,0.0,,1480.0,1487.4666666666667,1603.0
270.0,265.0,1.0,2.0,0.0,,1.0,1500.0,1500.0,1484.635761589404,1600.0
285.0,265.0,1.0,2.0,0.0,,0.0,,1490.0,1488.8666666666666,1584.6666666666667
300.0,265.0,1.0,2.0,1.0,1500.0,0.0,,1480.0,1482.8666666666666,1561.4
315.0,265.0,1.0,2.0,0.0,,0.0,,1510.0,1502.6666666666667,1523.8666666666666
330.0,265.0,1.0,2.0,0.0,,0.0,,1500.0,1497.8145695364237,1512.450331125828
345.0,265.0,1.0,2.0,0.0,,1.0,1520.0,1517.5,1490.6666666666667,1525.3333333333333
360.0,265.0,1.0,2.0,1.0,1500.0,0.0,,1506.6666666666667,1496.9333333333334,1520.4666666666667
375.0,265.0,1.0,2.0,0.0,,0.0,,1500.0,1500.0,1510.0
390.0,265.0,1.0,2.0,1.0,1500.0,0.0,,1510.0,1500.0,1518.0
405.0,265.0,1.0,2.0,1.0,1490.0,0.0,,,1500.0,1510.0
420.0,265.0,1.0,2.0,1.0,1510.0,0.0,,1510.0,1500.0,1517.3333333333333
435.0,265.0,1.0,2.0,0.0,,0.0,,1500.0,1485.4666666666667,1518.5333333333333
450.0,265.0,1.0,2.0,0.0,,0.0,,,1489.4666666666667,1500.0
465.0,265.0,1.0,2.0,0.0,,0.0,,1500.0,1490.0,1501.1258278145694
480.0,265.0,1.0,2.0,0.0,,0.0,,,1497.6,1510.0
495.0,265.0,1.0,2.0,0.0,,0.0,,,1500.0,1510.0
510.0,265.0,1.0,2.0,0.0,,0.0,,1500.0,1492.9333333333334,1510.0
525.0,265.0,1.0,2.0,0.0,,1.0,1500.0,1500.0,1497.2185430463576,1510.0
540.0,265.0,1.0,2.0,2.0,1495.0,0.0,,,1491.4666666666667,1510.0
555.0,265.0,1.0,2.0,0.0,,0.0,,1500.0,1492.6666666666667,1509.8
570.0,265.0,1.0,2.0,0.0,,0.0,,1483.3333333333333,1373.2,1496.2
585.0,265.0,1.0,2.0,1.0,1450.0,0.0,,1450.0,1300.0,1453.8
600.0,265.0,1.0,2.0,0.0,,0.0,,,1300.0,1491.0526315789473
615.0,265.0,1.0,2.0,0.0,,0.0,,,,
15.0,264.0,1.0,2.0,0.0,,0.0,,,602.6490066225166,
30.0,264.0,1.0,2.0,0.0,,0.0,,,648.3050847457627,1870.0
45.0,264.0,1.0,2.0,0.0,,0.0,,,631.3461538461538,1870.0
60.0,264.0,1.0,2.0,0.0,,0.0,,1330.0,622.0,1870.0
75.0,264.0,1.0,2.0,0.0,,0.0,,,789.0728476821192,1650.5298013245033
90.0,264.0,1.0,2.0,0.0,,0.0,,1400.0,1100.8,1610.0
105.0,264.0,1.0,2.0,0.0,,0.0,,,1225.6,1750.0
120.0,264.0,1.0,2.0,0.0,,0.0,,1445.0,1332.0,1620.0
135.0,264.0,1.0,2.0,0.0,,0.0,,,1200.0,1718.5430463576158
150.0,264.0,1.0,2.0,0.0,,0.0,,,1209.0,1500.0
165.0,264.0,1.0,2.0,0.0,,0.0,,1500.0,1273.2,1556.8
180.0,264.0,1.0,2.0,0.0,,0.0,,,1389.4,1620.0
195.0,264.0,1.0,2.0,0.0,,0.0,,1500.0,1466.6666666666667,1620.0
210.0,264.0,1.0,2.0,0.0,,0.0,,1453.3333333333333,1449.205298013245,1620.0
225.0,264.0,1.0,2.0,1.0,1050.0,0.0,,,1455.6,1571.7333333333333
240.0,264.0,1.0,2.0,0.0,,0.0,,1480.0,1470.0,1503.6
255.0,264.0,1.0,2.0,0.0,,0.0,,1480.0,1487.4666666666667,1603.0
270.0,264.0,1.0,2.0,0.0,,0.0,,1500.0,1484.635761589404,1600.0
285.0,264.0,1.0,2.0,0.0,,0.0,,1490.0,1488.8666666666666,1584.6666666666667
300.0,264.0,1.0,2.0,0.0,,0.0,,1480.0,1482.8666666666666,1561.4
315.0,264.0,1.0,2.0,0.0,,1.0,1530.0,1510.0,1502.6666666666667,1523.8666666666666
330.0,264.0,1.0,2.0,0.0,,0.0,,1500.0,1497.8145695364237,1512.450331125828
345.0,264.0,1.0,2.0,0.0,,0.0,,1517.5,1490.6666666666667,1525.3333333333333
360.0,264.0,1.0,2.0,0.0,,1.0,1510.0,1506.6666666666667,1496.9333333333334,1520.4666666666667
375.0,264.0,1.0,2.0,0.0,,0.0,,1500.0,1500.0,1510.0
390.0,264.0,1.0,2.0,0.0,,1.0,1510.0,1510.0,1500.0,1518.0
405.0,264.0,1.0,2.0,0.0,,0.0,,,1500.0,1510.0
420.0,264.0,1.0,2.0,1.0,1250.0,0.0,,1510.0,1500.0,1517.3333333333333
435.0,264.0,1.0,2.0,0.0,,0.0,,1500.0,1485.4666666666667,1518.5333333333333
450.0,264.0,1.0,2.0,0.0,,1.0,1500.0,,1489.4666666666667,1500.0
