T_int,Subject,Problem,Session,No_bids,Avg_bid,No_asks,Avg_ask,Avg_pr,Avg_best_bid,Avg_best_ask,Activity,No_moves_in,No_moves_out,Run_max,Run_max_payoff,No_full_ks,Optimal_ks,
45,3269,2,3,0,NaN,0,NaN,985,840.67,NaN,NaN,NaN,NaN,NaN,NaN,22,1160
45,4269,2,4,0,NaN,0,NaN,NaN,482.2,NaN,2,0,0,1050,0.08,22,1160
45,5269,2,5,0,NaN,0,NaN,NaN,1162,1910,NaN,NaN,NaN,NaN,NaN,22,1160
45,2269,3,2,0,NaN,0,NaN,NaN,572.67,NaN,3,1,0,100,0,399,1220
45,3269,3,3,0,NaN,0,NaN,NaN,572.67,NaN,NaN,NaN,NaN,NaN,NaN,399,1220
45,4269,3,4,0,NaN,0,NaN,NaN,722.2,1086.8,1,1,0,280,0,399,1220
45,5269,3,5,0,NaN,0,NaN,NaN,1220,NaN,NaN,NaN,NaN,NaN,NaN,399,1220
45,2269,4,2,0,NaN,0,NaN,NaN,781.53,1210,4,2,0,504,0.12,36,984
45,3269,4,3,0,NaN,0,NaN,500,501.07,1140,NaN,NaN,NaN,NaN,NaN,36,984
45,4269,4,4,0,NaN,0,NaN,1160,850.53,1190,2,2,0,726,1.07,36,984
45,5269,4,5,1,580,0,NaN,580,565.2,NaN,NaN,NaN,NaN,NaN,NaN,36,984
45,2269,7,2,0,NaN,0,NaN,NaN,992,1440,2,0,0,251,0,301,1371
45,3269,7,3,0,NaN,0,NaN,1010,886.27,2550,0,0,0,1348,6.31,301,1371
45,4269,7,4,0,NaN,0,NaN,850,831.87,NaN,5,2,0,700,0,301,1371
45,5269,7,5,0,NaN,0,NaN,1100,620,1100,NaN,NaN,NaN,NaN,NaN,301,1371
45,2270,1,2,0,NaN,0,NaN,NaN,631.35,1870,0,0,0,NaN,NaN,80,1615
45,3270,1,3,0,NaN,0,NaN,NaN,760,NaN,3,0,1,1290,1.3,80,1615
45,4270,1,4,0,NaN,0,NaN,NaN,477.13,NaN,7,1,0,170,0,80,1615
45,5270,1,5,0,NaN,0,NaN,NaN,1463.2,1780,24,4,0,1615,16.15,80,1615
45,2270,2,2,0,NaN,0,NaN,520,520,NaN,0,0,0,NaN,NaN,22,1160
45,3270,2,3,1,520,0,NaN,985,840.67,NaN,1,1,0,1160,11.6,22,1160
45,4270,2,4,0,NaN,0,NaN,NaN,482.2,NaN,18,5,1,1160,11.6,22,1160
45,5270,2,5,0,NaN,0,NaN,NaN,1162,1910,41,19,2,1160,11.6,22,1160
45,2270,3,2,0,NaN,0,NaN,NaN,572.67,NaN,3,0,0,NaN,NaN,399,1220
45,3270,3,3,0,NaN,0,NaN,NaN,572.67,NaN,NaN,NaN,NaN,NaN,NaN,399,1220
45,4270,3,4,0,NaN,0,NaN,NaN,722.2,1086.8,12,4,1,1220,12.2,399,1220
45,5270,3,5,0,NaN,0,NaN,NaN,1220,NaN,17,11,1,1220,12.2,399,1220
45,2270,4,2,0,NaN,0,NaN,NaN,781.53,1210,0,0,0,NaN,NaN,36,984
45,3270,4,3,0,NaN,0,NaN,500,501.07,1140,5,1,1,762,1.51,36,984
45,4270,4,4,0,NaN,0,NaN,1160,850.53,1190,9,2,2,984,9.84,36,984
45,5270,4,5,0,NaN,0,NaN,580,565.2,NaN,11,6,2,984,9.84,36,984
45,2270,7,2,0,NaN,0,NaN,NaN,992,1440,3,0,0,NaN,NaN,301,1371
45,3270,7,3,0,NaN,0,NaN,1010,886.27,2550,NaN,NaN,NaN,NaN,NaN,301,1371
45,4270,7,4,0,NaN,0,NaN,850,831.87,NaN,15,5,4,1371,13.71,301,1371
45,5270,7,5,0,NaN,0,NaN,1100,620,1100,6,3,2,1371,13.71,301,1371
45,2271,1,2,0,NaN,0,NaN,NaN,631.35,1870,NaN,NaN,NaN,NaN,NaN,80,1615
45,3271,1,3,0,NaN,0,NaN,NaN,760,NaN,NaN,NaN,NaN,NaN,NaN,80,1615
45,4271,1,4,0,NaN,0,NaN,NaN,477.13,NaN,5,2,2,1615,16.15,80,1615
45,2271,2,2,0,NaN,4,260,520,520,NaN,NaN,NaN,NaN,NaN,NaN,22,1160
45,3271,2,3,0,NaN,0,NaN,985,840.67,NaN,16,9,9,1158,10.9,22,1160
45,4271,2,4,0,NaN,0,NaN,NaN,482.2,NaN,12,4,2,1160,11.6,22,1160
45,5271,2,5,0,NaN,0,NaN,NaN,1162,1910,NaN,NaN,NaN,NaN,NaN,22,1160
45,2271,3,2,1,590,0,NaN,NaN,572.67,NaN,0,0,0,1220,12.2,399,1220
45,3271,3,3,1,590,0,NaN,NaN,572.67,NaN,1,1,0,1220,12.2,399,1220
45,4271,3,4,0,NaN,0,NaN,NaN,722.2,1086.8,10,6,1,1220,12.2,399,1220
45,5271,3,5,0,NaN,0,NaN,NaN,1220,NaN,8,3,6,1110,5.57,399,1220
45,2271,4,2,0,NaN,0,NaN,NaN,781.53,1210,9,0,3,786,1.89,36,984
45,3271,4,3,0,NaN,0,NaN,500,501.07,1140,NaN,NaN,NaN,NaN,NaN,36,984
45,4271,4,4,0,NaN,0,NaN,1160,850.53,1190,NaN,NaN,NaN,NaN,NaN,36,984
45,5271,4,5,0,NaN,0,NaN,580,565.2,NaN,7,1,0,984,9.84,36,984
45,2271,7,2,0,NaN,0,NaN,NaN,992,1440,0,0,1,1371,13.71,301,1371
45,3271,7,3,1,1010,0,NaN,1010,886.27,2550,4,3,2,1371,13.71,301,1371
45,4271,7,4,0,NaN,0,NaN,850,831.87,NaN,3,3,0,1282,0.29,301,1371
45,5271,7,5,0,NaN,0,NaN,1100,620,1100,11,7,4,1371,13.71,301,1371
45,2272,1,2,0,NaN,0,NaN,NaN,631.35,1870,1,1,0,640,0,80,1615
45,3272,1,3,0,NaN,0,NaN,NaN,760,NaN,24,8,3,1615,16.15,80,1615
45,4272,1,4,0,NaN,0,NaN,NaN,477.13,NaN,13,4,1,1615,16.15,80,1615
45,5272,1,5,0,NaN,0,NaN,NaN,1463.2,1780,19,7,4,1615,16.15,80,1615
45,2272,2,2,0,NaN,0,NaN,520,520,NaN,1,1,0,1150,8.3,22,1160
45,3272,2,3,0,NaN,0,NaN,985,840.67,NaN,19,8,15,1160,11.6,22,1160
45,4272,2,4,0,NaN,0,NaN,NaN,482.2,NaN,9,3,0,1160,11.6,22,1160
45,5272,2,5,0,NaN,0,NaN,NaN,1162,1910,8,5,1,1160,11.6,22,1160
45,2272,3,2,0,NaN,0,NaN,NaN,572.67,NaN,4,2,0,840,0.45,399,1220
45,3272,3,3,0,NaN,0,NaN,NaN,572.67,NaN,23,11,11,1220,12.2,399,1220
45,4272,3,4,0,NaN,0,NaN,NaN,722.2,1086.8,32,15,9,1220,12.2,399,1220
45,5272,3,5,0,NaN,0,NaN,NaN,1220,NaN,9,5,1,1220,12.2,399,1220
45,2272,4,2,0,NaN,0,NaN,NaN,781.53,1210,NaN,NaN,NaN,NaN,NaN,36,984
45,3272,4,3,0,NaN,2,485,500,501.07,1140,9,2,5,984,9.84,36,984
45,4272,4,4,0,NaN,1,1190,1160,850.53,1190,12,3,0,984,9.84,36,984
45,5272,4,5,0,NaN,0,NaN,580,565.2,NaN,7,4,2,984,9.84,36,984
45,2272,7,2,0,NaN,0,NaN,NaN,992,1440,NaN,NaN,NaN,NaN,NaN,301,1371
45,3272,7,3,0,NaN,0,NaN,1010,886.27,2550,25,16,10,1371,13.71,301,1371
45,4272,7,4,0,NaN,0,NaN,850,831.87,NaN,19,1,1,1371,13.71,301,1371
45,5272,7,5,0,NaN,0,NaN,1100,620,1100,15,10,0,1371,13.71,301,1371
45,2273,1,2,0,NaN,0,NaN,NaN,631.35,1870,11,0,0,1615,16.15,80,1615
45,3273,1,3,0,NaN,0,NaN,NaN,760,NaN,NaN,NaN,NaN,NaN,NaN,80,1615
45,4273,1,4,1,50,0,NaN,NaN,477.13,NaN,9,3,3,1615,16.15,80,1615
45,2273,2,2,0,NaN,0,NaN,520,520,NaN,8,0,1,1160,11.6,22,1160
45,3273,2,3,1,820,0,NaN,985,840.67,NaN,NaN,NaN,NaN,NaN,NaN,22,1160
45,4273,2,4,0,NaN,0,NaN,NaN,482.2,NaN,19,6,9,1160,11.6,22,1160
45,2273,3,2,0,NaN,0,NaN,NaN,572.67,NaN,0,0,0,1220,12.2,399,1220
45,3273,3,3,0,NaN,0,NaN,NaN,572.67,NaN,NaN,NaN,NaN,NaN,NaN,399,1220
45,4273,3,4,0,NaN,0,NaN,NaN,722.2,1086.8,34,18,10,1220,12.2,399,1220
45,2273,4,2,0,NaN,0,NaN,NaN,781.53,1210,0,0,0,984,9.84,36,984
45,3273,4,3,0,NaN,0,NaN,500,501.07,1140,NaN,NaN,NaN,NaN,NaN,36,984
45,4273,4,4,0,NaN,0,NaN,1160,850.53,1190,28,12,7,984,9.84,36,984
45,2273,7,2,0,NaN,0,NaN,NaN,992,1440,NaN,NaN,NaN,NaN,NaN,301,1371
45,3273,7,3,0,NaN,0,NaN,1010,886.27,2550,NaN,NaN,NaN,NaN,NaN,301,1371
45,4273,7,4,0,NaN,0,NaN,850,831.87,NaN,7,1,0,1371,13.71,301,1371
45,2274,1,2,0,NaN,0,NaN,NaN,631.35,1870,8,0,0,NaN,NaN,80,1615
45,3274,1,3,0,NaN,0,NaN,NaN,760,NaN,8,4,2,1615,16.15,80,1615
45,4274,1,4,0,NaN,0,NaN,NaN,477.13,NaN,NaN,NaN,NaN,NaN,NaN,80,1615
45,2274,2,2,0,NaN,0,NaN,520,520,NaN,NaN,NaN,NaN,NaN,NaN,22,1160
45,3274,2,3,0,NaN,0,NaN,985,840.67,NaN,NaN,NaN,NaN,NaN,NaN,22,1160
45,4274,2,4,1,350,0,NaN,NaN,482.2,NaN,NaN,NaN,NaN,NaN,NaN,22,1160
45,2274,3,2,0,NaN,0,NaN,NaN,572.67,NaN,6,0,0,NaN,NaN,399,1220
45,3274,3,3,0,NaN,0,NaN,NaN,572.67,NaN,NaN,NaN,NaN,NaN,NaN,399,1220
45,4274,3,4,0,NaN,2,1050,NaN,722.2,1086.8,0,0,0,940,1.2,399,1220
45,2274,4,2,0,NaN,0,NaN,NaN,781.53,1210,1,0,0,573,0.24,36,984
45,3274,4,3,0,NaN,0,NaN,500,501.07,1140,NaN,NaN,NaN,NaN,NaN,36,984
45,4274,4,4,1,1210,2,1210,1160,850.53,1190,0,0,0,915,5.9,36,984
45,2274,7,2,0,NaN,0,NaN,NaN,992,1440,NaN,NaN,NaN,NaN,NaN,301,1371
45,3274,7,3,0,NaN,0,NaN,1010,886.27,2550,NaN,NaN,NaN,NaN,NaN,301,1371
45,4274,7,4,0,NaN,0,NaN,850,831.87,NaN,NaN,NaN,NaN,NaN,NaN,301,1371
45,2275,1,2,0,NaN,0,NaN,NaN,631.35,1870,6,0,0,NaN,NaN,80,1615
45,3275,1,3,0,NaN,0,NaN,NaN,760,NaN,5,2,0,1510,8.69,80,1615
45,4275,1,4,28,31.429,0,NaN,NaN,477.13,NaN,10,4,1,1615,16.15,80,1615
45,2275,2,2,0,NaN,0,NaN,520,520,NaN,7,4,0,1160,11.6,22,1160
45,3275,2,3,0,NaN,0,NaN,985,840.67,NaN,NaN,NaN,NaN,NaN,NaN,22,1160
45,4275,2,4,4,240,0,NaN,NaN,482.2,NaN,11,8,1,1160,11.6,22,1160
45,2275,3,2,0,NaN,0,NaN,NaN,572.67,NaN,5,3,4,1220,12.2,399,1220
45,3275,3,3,0,NaN,0,NaN,NaN,572.67,NaN,NaN,NaN,NaN,NaN,NaN,399,1220
45,4275,3,4,0,NaN,0,NaN,NaN,722.2,1086.8,11,6,1,1220,12.2,399,1220
45,2275,4,2,1,820,0,NaN,NaN,781.53,1210,NaN,NaN,NaN,NaN,NaN,36,984
45,3275,4,3,0,NaN,0,NaN,500,501.07,1140,NaN,NaN,NaN,NaN,NaN,36,984
45,4275,4,4,0,NaN,0,NaN,1160,850.53,1190,7,5,0,984,9.84,36,984
45,2275,7,2,0,NaN,0,NaN,NaN,992,1440,3,2,0,868,0,301,1371
45,3275,7,3,0,NaN,0,NaN,1010,886.27,2550,1,1,0,1296,0.58,301,1371
45,4275,7,4,0,NaN,0,NaN,850,831.87,NaN,10,8,1,1371,13.71,301,1371
45,2276,1,2,0,NaN,0,NaN,NaN,631.35,1870,7,4,0,1580,13.53,80,1615
45,4276,1,4,0,NaN,0,NaN,NaN,477.13,NaN,8,5,4,1615,16.15,80,1615
45,2276,2,2,0,NaN,0,NaN,520,520,NaN,NaN,NaN,NaN,NaN,NaN,22,1160
45,4276,2,4,0,NaN,0,NaN,NaN,482.2,NaN,6,5,1,1160,11.6,22,1160
45,4276,3,4,0,NaN,1,890,NaN,722.2,1086.8,6,5,5,1220,12.2,399,1220
45,2276,4,2,0,NaN,0,NaN,NaN,781.53,1210,0,1,0,984,9.84,36,984
45,4276,4,4,0,NaN,0,NaN,1160,850.53,1190,10,5,6,984,9.84,36,984
45,2276,7,2,0,NaN,0,NaN,NaN,992,1440,5,4,1,663,0,301,1371
45,4276,7,4,0,NaN,0,NaN,850,831.87,NaN,8,7,7,1371,13.71,301,1371
45,2277,1,2,0,NaN,0,NaN,NaN,631.35,1870,9,2,1,1010,0.08,80,1615
45,4277,1,4,1,50,0,NaN,NaN,477.13,NaN,NaN,NaN,NaN,NaN,NaN,80,1615
45,2277,2,2,0,NaN,0,NaN,520,520,NaN,NaN,NaN,NaN,NaN,NaN,22,1160
45,4277,2,4,0,NaN,0,NaN,NaN,482.2,NaN,NaN,NaN,NaN,NaN,NaN,22,1160
45,4277,3,4,0,NaN,0,NaN,NaN,722.2,1086.8,NaN,NaN,NaN,NaN,NaN,399,1220
45,2277,4,2,1,830,0,NaN,NaN,781.53,1210,NaN,NaN,NaN,NaN,NaN,36,984
45,4277,4,4,0,NaN,0,NaN,1160,850.53,1190,NaN,NaN,NaN,NaN,NaN,36,984
45,2277,7,2,0,NaN,0,NaN,NaN,992,1440,NaN,NaN,NaN,NaN,NaN,301,1371
45,4277,7,4,0,NaN,0,NaN,850,831.87,NaN,NaN,NaN,NaN,NaN,NaN,301,1371
45,2278,1,2,0,NaN,0,NaN,NaN,631.35,1870,6,1,1,1615,16.15,80,1615
45,4278,1,4,1,870,0,NaN,NaN,477.13,NaN,4,0,0,1615,16.15,80,1615
45,2278,2,2,0,NaN,0,NaN,520,520,NaN,NaN,NaN,NaN,NaN,NaN,22,1160
45,4278,2,4,1,460,0,NaN,NaN,482.2,NaN,1,0,0,NaN,NaN,22,1160
45,4278,3,4,0,NaN,0,NaN,NaN,722.2,1086.8,9,3,0,770,0.23,399,1220
45,2278,4,2,0,NaN,0,NaN,NaN,781.53,1210,NaN,NaN,NaN,NaN,NaN,36,984
45,4278,4,4,0,NaN,0,NaN,1160,850.53,1190,2,1,0,972,9.06,36,984
45,2278,7,2,1,1200,0,NaN,NaN,992,1440,NaN,NaN,NaN,NaN,NaN,301,1371
45,4278,7,4,0,NaN,0,NaN,850,831.87,NaN,10,6,1,1371,13.71,301,1371
45,4279,1,4,0,NaN,0,NaN,NaN,477.13,NaN,5,1,0,1615,16.15,80,1615
45,4279,2,4,2,545,0,NaN,NaN,482.2,NaN,20,15,9,1160,11.6,22,1160
45,4279,3,4,0,NaN,0,NaN,NaN,722.2,1086.8,4,3,1,1220,12.2,399,1220
45,4279,4,4,0,NaN,0,NaN,1160,850.53,1190,10,1,1,984,9.84,36,984
45,4279,7,4,0,NaN,1,850,850,831.87,NaN,10,2,2,1371,13.71,301,1371
45,4281,1,4,0,NaN,0,NaN,NaN,477.13,NaN,7,3,3,1615,16.15,80,1615
45,4281,2,4,0,NaN,0,NaN,NaN,482.2,NaN,NaN,NaN,NaN,NaN,NaN,22,1160
45,4281,3,4,0,NaN,0,NaN,NaN,722.2,1086.8,NaN,NaN,NaN,NaN,NaN,399,1220
45,4281,4,4,0,NaN,0,NaN,1160,850.53,1190,NaN,NaN,NaN,NaN,NaN,36,984
45,4281,7,4,0,NaN,0,NaN,850,831.87,NaN,NaN,NaN,NaN,NaN,NaN,301,1371
60,2258,1,2,0,NaN,0,NaN,1330,622,1870,0,0,0,NaN,NaN,80,1615
60,3258,1,3,2,870,0,NaN,730,471.73,700,13,4,5,1615,16.15,80,1615
60,4258,1,4,0,NaN,0,NaN,870,594.6,NaN,5,0,0,1290,1.3,80,1615
60,5258,1,5,0,NaN,0,NaN,NaN,1500,1780,NaN,NaN,NaN,NaN,NaN,80,1615
60,2258,2,2,0,NaN,0,NaN,NaN,520,NaN,8,5,0,1160,11.6,22,1160
60,3258,2,3,0,NaN,0,NaN,NaN,962.8,NaN,17,10,5,1160,11.6,22,1160
60,4258,2,4,0,NaN,0,NaN,746.67,636.53,1090,2,1,0,1160,11.6,22,1160
60,5258,2,5,0,NaN,0,NaN,NaN,1210,1910,0,0,0,1160,11.6,22,1160
60,2258,3,2,0,NaN,0,NaN,650,645.6,NaN,NaN,NaN,NaN,NaN,NaN,399,1220
60,3258,3,3,0,NaN,0,NaN,650,645.6,NaN,0,0,0,NaN,NaN,399,1220
60,4258,3,4,0,NaN,0,NaN,938,845.07,1265.7,10,0,0,NaN,NaN,399,1220
60,5258,3,5,0,NaN,0,NaN,NaN,1220,NaN,NaN,NaN,NaN,NaN,NaN,399,1220
60,2258,4,2,0,NaN,0,NaN,NaN,868.27,1210,0,0,0,NaN,NaN,36,984
60,3258,4,3,0,NaN,0,NaN,NaN,683.87,1140,13,5,1,984,9.84,36,984
60,4258,4,4,1,1150,0,NaN,940,859.33,1207.3,0,0,0,NaN,NaN,36,984
60,5258,4,5,0,NaN,0,NaN,580,580,NaN,6,4,4,909,5.62,36,984
60,2258,7,2,0,NaN,0,NaN,NaN,1265.8,1435.1,NaN,NaN,NaN,NaN,NaN,301,1371
60,3258,7,3,0,NaN,0,NaN,1010,985.47,2419.5,0,0,0,1371,13.71,301,1371
60,4258,7,4,0,NaN,0,NaN,830,830,3000,4,2,1,679,0,301,1371
60,5258,7,5,0,NaN,0,NaN,NaN,1110,NaN,NaN,NaN,NaN,NaN,NaN,301,1371
60,2259,1,2,0,NaN,0,NaN,1330,622,1870,2,0,0,NaN,NaN,80,1615
60,3259,1,3,1,290,0,NaN,730,471.73,700,7,3,3,1615,16.15,80,1615
60,4259,1,4,0,NaN,0,NaN,870,594.6,NaN,16,7,4,1615,16.15,80,1615
60,5259,1,5,0,NaN,0,NaN,NaN,1500,1780,12,5,6,1615,16.15,80,1615
60,2259,2,2,0,NaN,0,NaN,NaN,520,NaN,0,0,0,NaN,NaN,22,1160
60,3259,2,3,2,520,0,NaN,NaN,962.8,NaN,12,4,7,1160,11.6,22,1160
60,4259,2,4,0,NaN,0,NaN,746.67,636.53,1090,0,0,0,1160,11.6,22,1160
60,5259,2,5,0,NaN,0,NaN,NaN,1210,1910,8,3,3,1160,11.6,22,1160
60,2259,3,2,0,NaN,0,NaN,650,645.6,NaN,5,4,0,1050,3.34,399,1220
60,3259,3,3,0,NaN,0,NaN,650,645.6,NaN,7,3,3,1220,12.2,399,1220
60,4259,3,4,6,1098.3,0,NaN,938,845.07,1265.7,7,5,0,1220,12.2,399,1220
60,5259,3,5,0,NaN,0,NaN,NaN,1220,NaN,0,0,0,1220,12.2,399,1220
60,2259,4,2,2,900,0,NaN,NaN,868.27,1210,0,0,0,NaN,NaN,36,984
60,3259,4,3,0,NaN,0,NaN,NaN,683.87,1140,0,0,0,984,9.84,36,984
60,5259,4,5,0,NaN,1,580,580,580,NaN,28,16,12,984,9.84,36,984
60,2259,7,2,2,1245,0,NaN,NaN,1265.8,1435.1,0,0,0,1369,12.97,301,1371
60,3259,7,3,0,NaN,0,NaN,1010,985.47,2419.5,NaN,NaN,NaN,NaN,NaN,301,1371
60,4259,7,4,0,NaN,0,NaN,830,830,3000,16,7,4,1371,13.71,301,1371
60,5259,7,5,0,NaN,0,NaN,NaN,1110,NaN,NaN,NaN,NaN,NaN,NaN,301,1371
60,2260,1,2,0,NaN,0,NaN,1330,622,1870,4,1,1,1495,7.8,80,1615
60,3260,1,3,0,NaN,0,NaN,730,471.73,700,12,6,2,1615,16.15,80,1615
60,4260,1,4,0,NaN,0,NaN,870,594.6,NaN,10,4,3,1615,16.15,80,1615
60,5260,1,5,0,NaN,0,NaN,NaN,1500,1780,2,0,0,1510,8.69,80,1615
60,2260,2,2,0,NaN,0,NaN,NaN,520,NaN,5,1,1,1147,7.43,22,1160
60,3260,2,3,0,NaN,0,NaN,NaN,962.8,NaN,29,13,8,1160,11.6,22,1160
60,4260,2,4,1,1090,1,1090,746.67,636.53,1090,18,7,8,1160,11.6,22,1160
60,5260,2,5,0,NaN,0,NaN,NaN,1210,1910,6,1,3,1160,11.6,22,1160
60,2260,3,2,0,NaN,0,NaN,650,645.6,NaN,7,1,2,1220,12.2,399,1220
60,3260,3,3,0,NaN,0,NaN,650,645.6,NaN,1,1,0,1220,12.2,399,1220
60,4260,3,4,1,760,2,810,938,845.07,1265.7,11,4,7,1220,12.2,399,1220
60,5260,3,5,0,NaN,0,NaN,NaN,1220,NaN,4,1,1,1220,12.2,399,1220
60,2260,4,2,0,NaN,0,NaN,NaN,868.27,1210,6,2,1,912,5.76,36,984
60,3260,4,3,1,770,0,NaN,NaN,683.87,1140,0,0,0,984,9.84,36,984
60,4260,4,4,2,10,2,415,940,859.33,1207.3,16,9,12,984,9.84,36,984
60,5260,4,5,2,550,0,NaN,580,580,NaN,0,0,0,903,5.35,36,984
60,2260,7,2,0,NaN,0,NaN,NaN,1265.8,1435.1,7,3,3,1371,13.71,301,1371
60,3260,7,3,0,NaN,0,NaN,1010,985.47,2419.5,13,4,3,1371,13.71,301,1371
60,4260,7,4,0,NaN,2,480,830,830,3000,14,8,3,1371,13.71,301,1371
60,5260,7,5,0,NaN,0,NaN,NaN,1110,NaN,1,1,0,1371,13.71,301,1371
60,2261,1,2,0,NaN,0,NaN,1330,622,1870,4,4,0,1615,16.15,80,1615
60,3261,1,3,0,NaN,0,NaN,730,471.73,700,11,1,3,825,0.01,80,1615
60,4261,1,4,0,NaN,0,NaN,870,594.6,NaN,NaN,NaN,NaN,NaN,NaN,80,1615
60,5261,1,5,0,NaN,0,NaN,NaN,1500,1780,0,0,0,1615,16.15,80,1615
60,2261,2,2,0,NaN,0,NaN,NaN,520,NaN,NaN,NaN,NaN,NaN,NaN,22,1160
60,3261,2,3,0,NaN,0,NaN,NaN,962.8,NaN,NaN,NaN,NaN,NaN,NaN,22,1160
60,5261,2,5,0,NaN,0,NaN,NaN,1210,1910,7,4,0,1160,11.6,22,1160
60,2261,3,2,0,NaN,0,NaN,650,645.6,NaN,NaN,NaN,NaN,NaN,NaN,399,1220
60,3261,3,3,0,NaN,0,NaN,650,645.6,NaN,0,0,0,NaN,NaN,399,1220
60,5261,3,5,0,NaN,0,NaN,NaN,1220,NaN,0,0,0,1220,12.2,399,1220
60,2261,4,2,0,NaN,0,NaN,NaN,868.27,1210,NaN,NaN,NaN,NaN,NaN,36,984
60,3261,4,3,0,NaN,0,NaN,NaN,683.87,1140,0,0,0,NaN,NaN,36,984
60,4261,4,4,0,NaN,0,NaN,940,859.33,1207.3,6,3,1,540,0.17,36,984
60,5261,4,5,0,NaN,0,NaN,580,580,NaN,0,0,0,NaN,NaN,36,984
60,2261,7,2,0,NaN,0,NaN,NaN,1265.8,1435.1,NaN,NaN,NaN,NaN,NaN,301,1371
60,3261,7,3,0,NaN,0,NaN,1010,985.47,2419.5,0,0,0,NaN,NaN,301,1371
60,4261,7,4,0,NaN,0,NaN,830,830,3000,NaN,NaN,NaN,NaN,NaN,301,1371
60,5261,7,5,0,NaN,0,NaN,NaN,1110,NaN,0,0,0,1371,13.71,301,1371
60,2262,1,2,0,NaN,0,NaN,1330,622,1870,3,2,2,1540,10.65,80,1615
60,3262,1,3,0,NaN,0,NaN,730,471.73,700,NaN,NaN,NaN,NaN,NaN,80,1615
60,4262,1,4,0,NaN,0,NaN,870,594.6,NaN,NaN,NaN,NaN,NaN,NaN,80,1615
60,5262,1,5,0,NaN,0,NaN,NaN,1500,1780,2,0,0,NaN,NaN,80,1615
60,2262,2,2,0,NaN,0,NaN,NaN,520,NaN,11,0,8,855,0,22,1160
60,3262,2,3,0,NaN,0,NaN,NaN,962.8,NaN,NaN,NaN,NaN,NaN,NaN,22,1160
60,4262,2,4,0,NaN,0,NaN,746.67,636.53,1090,NaN,NaN,NaN,NaN,NaN,22,1160
60,5262,2,5,0,NaN,0,NaN,NaN,1210,1910,0,0,0,NaN,NaN,22,1160
60,2262,3,2,0,NaN,0,NaN,650,645.6,NaN,5,0,0,1120,6.04,399,1220
60,3262,3,3,0,NaN,0,NaN,650,645.6,NaN,NaN,NaN,NaN,NaN,NaN,399,1220
60,4262,3,4,1,840,0,NaN,938,845.07,1265.7,NaN,NaN,NaN,NaN,NaN,399,1220
60,5262,3,5,0,NaN,0,NaN,NaN,1220,NaN,1,0,0,NaN,NaN,399,1220
60,2262,4,2,0,NaN,0,NaN,NaN,868.27,1210,1,1,0,870,4.05,36,984
60,3262,4,3,0,NaN,0,NaN,NaN,683.87,1140,NaN,NaN,NaN,NaN,NaN,36,984
60,4262,4,4,0,NaN,0,NaN,940,859.33,1207.3,NaN,NaN,NaN,NaN,NaN,36,984
60,5262,4,5,0,NaN,0,NaN,580,580,NaN,0,0,0,NaN,NaN,36,984
60,2262,7,2,0,NaN,0,NaN,NaN,1265.8,1435.1,0,0,0,1339,4.36,301,1371
60,3262,7,3,0,NaN,0,NaN,1010,985.47,2419.5,NaN,NaN,NaN,NaN,NaN,301,1371
60,4262,7,4,0,NaN,0,NaN,830,830,3000,10,3,0,679,0,301,1371
60,5262,7,5,0,NaN,0,NaN,NaN,1110,NaN,0,0,0,NaN,NaN,301,1371
60,2263,1,2,0,NaN,0,NaN,1330,622,1870,6,2,3,1590,14.28,80,1615
60,3263,1,3,0,NaN,0,NaN,730,471.73,700,1,0,0,1445,5.27,80,1615
60,4263,1,4,0,NaN,0,NaN,870,594.6,NaN,13,5,4,1615,16.15,80,1615
60,5263,1,5,0,NaN,0,NaN,NaN,1500,1780,NaN,NaN,NaN,NaN,NaN,80,1615
60,2263,2,2,0,NaN,0,NaN,NaN,520,NaN,10,3,4,1160,11.6,22,1160
60,3263,2,3,0,NaN,0,NaN,NaN,962.8,NaN,NaN,NaN,NaN,NaN,NaN,22,1160
60,4263,2,4,0,NaN,0,NaN,746.67,636.53,1090,0,0,0,1160,11.6,22,1160
60,5263,2,5,0,NaN,0,NaN,NaN,1210,1910,3,1,0,1160,11.6,22,1160
60,2263,3,2,0,NaN,0,NaN,650,645.6,NaN,NaN,NaN,NaN,NaN,NaN,399,1220
60,3263,3,3,0,NaN,0,NaN,650,645.6,NaN,8,3,1,1120,6.04,399,1220
60,4263,3,4,0,NaN,1,840,938,845.07,1265.7,18,5,5,1220,12.2,399,1220
60,5263,3,5,0,NaN,0,NaN,NaN,1220,NaN,NaN,NaN,NaN,NaN,NaN,399,1220
60,2263,4,2,0,NaN,0,NaN,NaN,868.27,1210,0,0,0,NaN,NaN,36,984
60,3263,4,3,0,NaN,0,NaN,NaN,683.87,1140,NaN,NaN,NaN,NaN,NaN,36,984
60,4263,4,4,0,NaN,0,NaN,940,859.33,1207.3,10,1,0,984,9.84,36,984
60,5263,4,5,0,NaN,0,NaN,580,580,NaN,NaN,NaN,NaN,NaN,NaN,36,984
60,2263,7,2,0,NaN,1,1430,NaN,1265.8,1435.1,NaN,NaN,NaN,NaN,NaN,301,1371
60,3263,7,3,0,NaN,0,NaN,1010,985.47,2419.5,2,1,0,1355,8.23,301,1371
60,4263,7,4,0,NaN,0,NaN,830,830,3000,22,6,5,1371,13.71,301,1371
