Time_interval,Subject,Problem_ID,Session,Run_max,Run_max_payoff
270.0,274.0,1.0,3.0,1615.0,16.15
285.0,274.0,1.0,3.0,1615.0,16.15
300.0,274.0,1.0,3.0,1615.0,16.15
315.0,274.0,1.0,3.0,1615.0,16.15
330.0,274.0,1.0,3.0,1615.0,16.15
345.0,274.0,1.0,3.0,1615.0,16.15
360.0,274.0,1.0,3.0,1615.0,16.15
375.0,274.0,1.0,3.0,1615.0,16.15
390.0,274.0,1.0,3.0,1615.0,16.15
405.0,274.0,1.0,3.0,1615.0,16.15
420.0,274.0,1.0,3.0,1615.0,16.15
435.0,274.0,1.0,3.0,1615.0,16.15
450.0,274.0,1.0,3.0,1615.0,16.15
465.0,274.0,1.0,3.0,1615.0,16.15
480.0,274.0,1.0,3.0,1615.0,16.15
495.0,274.0,1.0,3.0,1615.0,16.15
510.0,274.0,1.0,3.0,1615.0,16.15
525.0,274.0,1.0,3.0,1615.0,16.15
540.0,274.0,1.0,3.0,1615.0,16.15
555.0,274.0,1.0,3.0,1615.0,16.15
570.0,274.0,1.0,3.0,1615.0,16.15
585.0,274.0,1.0,3.0,1615.0,16.15
600.0,274.0,1.0,3.0,1615.0,16.15
615.0,274.0,1.0,3.0,1615.0,16.15
630.0,274.0,1.0,3.0,1615.0,16.15
645.0,274.0,1.0,3.0,1615.0,16.15
660.0,274.0,1.0,3.0,1615.0,16.15
675.0,274.0,1.0,3.0,1615.0,16.15
690.0,274.0,1.0,3.0,1615.0,16.15
705.0,274.0,1.0,3.0,1615.0,16.15
15.0,262.0,1.0,3.0,NaN,NaN
30.0,262.0,1.0,3.0,NaN,NaN
45.0,262.0,1.0,3.0,NaN,NaN
60.0,262.0,1.0,3.0,NaN,NaN
75.0,262.0,1.0,3.0,NaN,NaN
90.0,262.0,1.0,3.0,NaN,NaN
105.0,262.0,1.0,3.0,NaN,NaN
120.0,262.0,1.0,3.0,NaN,NaN
135.0,262.0,1.0,3.0,NaN,NaN
150.0,262.0,1.0,3.0,NaN,NaN
165.0,262.0,1.0,3.0,NaN,NaN
180.0,262.0,1.0,3.0,NaN,NaN
195.0,262.0,1.0,3.0,NaN,NaN
210.0,262.0,1.0,3.0,NaN,NaN
225.0,262.0,1.0,3.0,NaN,NaN
240.0,262.0,1.0,3.0,NaN,NaN
255.0,262.0,1.0,3.0,NaN,NaN
270.0,262.0,1.0,3.0,NaN,NaN
285.0,262.0,1.0,3.0,NaN,NaN
300.0,262.0,1.0,3.0,NaN,NaN
315.0,262.0,1.0,3.0,NaN,NaN
330.0,262.0,1.0,3.0,NaN,NaN
345.0,262.0,1.0,3.0,NaN,NaN
360.0,262.0,1.0,3.0,NaN,NaN
375.0,262.0,1.0,3.0,NaN,NaN
390.0,262.0,1.0,3.0,NaN,NaN
405.0,262.0,1.0,3.0,NaN,NaN
420.0,262.0,1.0,3.0,NaN,NaN
435.0,262.0,1.0,3.0,NaN,NaN
450.0,262.0,1.0,3.0,NaN,NaN
465.0,262.0,1.0,3.0,NaN,NaN
480.0,262.0,1.0,3.0,NaN,NaN
495.0,262.0,1.0,3.0,NaN,NaN
510.0,262.0,1.0,3.0,NaN,NaN
525.0,262.0,1.0,3.0,NaN,NaN
540.0,262.0,1.0,3.0,NaN,NaN
555.0,262.0,1.0,3.0,NaN,NaN
570.0,262.0,1.0,3.0,NaN,NaN
585.0,262.0,1.0,3.0,NaN,NaN
600.0,262.0,1.0,3.0,NaN,NaN
615.0,262.0,1.0,3.0,NaN,NaN
630.0,262.0,1.0,3.0,NaN,NaN
645.0,262.0,1.0,3.0,NaN,NaN
660.0,262.0,1.0,3.0,NaN,NaN
675.0,262.0,1.0,3.0,NaN,NaN
690.0,262.0,1.0,3.0,NaN,NaN
705.0,262.0,1.0,3.0,NaN,NaN
15.0,263.0,1.0,3.0,NaN,NaN
30.0,263.0,1.0,3.0,435.0,0.0
45.0,263.0,1.0,3.0,1445.0,5.27
60.0,263.0,1.0,3.0,1445.0,5.27
75.0,263.0,1.0,3.0,1615.0,16.15
90.0,263.0,1.0,3.0,1615.0,16.15
105.0,263.0,1.0,3.0,1615.0,16.15
120.0,263.0,1.0,3.0,1615.0,16.15
135.0,263.0,1.0,3.0,1615.0,16.15
150.0,263.0,1.0,3.0,1615.0,16.15
165.0,263.0,1.0,3.0,1615.0,16.15
180.0,263.0,1.0,3.0,1615.0,16.15
195.0,263.0,1.0,3.0,1615.0,16.15
210.0,263.0,1.0,3.0,1615.0,16.15
225.0,263.0,1.0,3.0,1615.0,16.15
240.0,263.0,1.0,3.0,1615.0,16.15
255.0,263.0,1.0,3.0,1615.0,16.15
270.0,263.0,1.0,3.0,1615.0,16.15
285.0,263.0,1.0,3.0,1615.0,16.15
300.0,263.0,1.0,3.0,1615.0,16.15
315.0,263.0,1.0,3.0,1615.0,16.15
330.0,263.0,1.0,3.0,1615.0,16.15
345.0,263.0,1.0,3.0,1615.0,16.15
360.0,263.0,1.0,3.0,1615.0,16.15
375.0,263.0,1.0,3.0,1615.0,16.15
390.0,263.0,1.0,3.0,1615.0,16.15
405.0,263.0,1.0,3.0,1615.0,16.15
420.0,263.0,1.0,3.0,1615.0,16.15
435.0,263.0,1.0,3.0,1615.0,16.15
450.0,263.0,1.0,3.0,1615.0,16.15
465.0,263.0,1.0,3.0,1615.0,16.15
480.0,263.0,1.0,3.0,1615.0,16.15
495.0,263.0,1.0,3.0,1615.0,16.15
510.0,263.0,1.0,3.0,1615.0,16.15
525.0,263.0,1.0,3.0,1615.0,16.15
540.0,263.0,1.0,3.0,1615.0,16.15
555.0,263.0,1.0,3.0,1615.0,16.15
570.0,263.0,1.0,3.0,1615.0,16.15
585.0,263.0,1.0,3.0,1615.0,16.15
600.0,263.0,1.0,3.0,1615.0,16.15
615.0,263.0,1.0,3.0,1615.0,16.15
630.0,263.0,1.0,3.0,1615.0,16.15
645.0,263.0,1.0,3.0,1615.0,16.15
660.0,263.0,1.0,3.0,1615.0,16.15
675.0,263.0,1.0,3.0,1615.0,16.15
690.0,263.0,1.0,3.0,1615.0,16.15
705.0,263.0,1.0,3.0,1615.0,16.15
15.0,267.0,1.0,3.0,NaN,NaN
30.0,267.0,1.0,3.0,1615.0,16.15
45.0,267.0,1.0,3.0,1615.0,16.15
60.0,267.0,1.0,3.0,1615.0,16.15
75.0,267.0,1.0,3.0,1615.0,16.15
90.0,267.0,1.0,3.0,1615.0,16.15
105.0,267.0,1.0,3.0,1615.0,16.15
120.0,267.0,1.0,3.0,1615.0,16.15
135.0,267.0,1.0,3.0,1615.0,16.15
150.0,267.0,1.0,3.0,1615.0,16.15
165.0,267.0,1.0,3.0,1615.0,16.15
180.0,267.0,1.0,3.0,1615.0,16.15
195.0,267.0,1.0,3.0,1615.0,16.15
210.0,267.0,1.0,3.0,1615.0,16.15
225.0,267.0,1.0,3.0,1615.0,16.15
240.0,267.0,1.0,3.0,1615.0,16.15
255.0,267.0,1.0,3.0,1615.0,16.15
270.0,267.0,1.0,3.0,1615.0,16.15
285.0,267.0,1.0,3.0,1615.0,16.15
300.0,267.0,1.0,3.0,1615.0,16.15
315.0,267.0,1.0,3.0,1615.0,16.15
330.0,267.0,1.0,3.0,1615.0,16.15
345.0,267.0,1.0,3.0,1615.0,16.15
360.0,267.0,1.0,3.0,1615.0,16.15
375.0,267.0,1.0,3.0,1615.0,16.15
390.0,267.0,1.0,3.0,1615.0,16.15
405.0,267.0,1.0,3.0,1615.0,16.15
420.0,267.0,1.0,3.0,1615.0,16.15
435.0,267.0,1.0,3.0,1615.0,16.15
450.0,267.0,1.0,3.0,1615.0,16.15
465.0,267.0,1.0,3.0,1615.0,16.15
480.0,267.0,1.0,3.0,1615.0,16.15
495.0,267.0,1.0,3.0,1615.0,16.15
510.0,267.0,1.0,3.0,1615.0,16.15
525.0,267.0,1.0,3.0,1615.0,16.15
540.0,267.0,1.0,3.0,1615.0,16.15
555.0,267.0,1.0,3.0,1615.0,16.15
570.0,267.0,1.0,3.0,1615.0,16.15
585.0,267.0,1.0,3.0,1615.0,16.15
600.0,267.0,1.0,3.0,1615.0,16.15
615.0,267.0,1.0,3.0,1615.0,16.15
630.0,267.0,1.0,3.0,1615.0,16.15
645.0,267.0,1.0,3.0,1615.0,16.15
660.0,267.0,1.0,3.0,1615.0,16.15
675.0,267.0,1.0,3.0,1615.0,16.15
690.0,267.0,1.0,3.0,1615.0,16.15
705.0,267.0,1.0,3.0,1615.0,16.15
15.0,273.0,1.0,3.0,NaN,NaN
30.0,273.0,1.0,3.0,NaN,NaN
45.0,273.0,1.0,3.0,NaN,NaN
60.0,273.0,1.0,3.0,NaN,NaN
75.0,273.0,1.0,3.0,NaN,NaN
90.0,273.0,1.0,3.0,NaN,NaN
105.0,273.0,1.0,3.0,NaN,NaN
120.0,273.0,1.0,3.0,NaN,NaN
135.0,273.0,1.0,3.0,NaN,NaN
150.0,273.0,1.0,3.0,NaN,NaN
165.0,273.0,1.0,3.0,NaN,NaN
180.0,273.0,1.0,3.0,NaN,NaN
195.0,273.0,1.0,3.0,NaN,NaN
210.0,273.0,1.0,3.0,NaN,NaN
225.0,273.0,1.0,3.0,NaN,NaN
240.0,273.0,1.0,3.0,NaN,NaN
255.0,273.0,1.0,3.0,NaN,NaN
270.0,273.0,1.0,3.0,NaN,NaN
285.0,273.0,1.0,3.0,NaN,NaN
300.0,273.0,1.0,3.0,NaN,NaN
315.0,273.0,1.0,3.0,NaN,NaN
330.0,273.0,1.0,3.0,NaN,NaN
345.0,273.0,1.0,3.0,NaN,NaN
360.0,273.0,1.0,3.0,NaN,NaN
375.0,273.0,1.0,3.0,NaN,NaN
390.0,273.0,1.0,3.0,NaN,NaN
405.0,273.0,1.0,3.0,NaN,NaN
420.0,273.0,1.0,3.0,NaN,NaN
435.0,273.0,1.0,3.0,NaN,NaN
450.0,273.0,1.0,3.0,NaN,NaN
465.0,273.0,1.0,3.0,NaN,NaN
480.0,273.0,1.0,3.0,NaN,NaN
495.0,273.0,1.0,3.0,NaN,NaN
510.0,273.0,1.0,3.0,NaN,NaN
525.0,273.0,1.0,3.0,NaN,NaN
540.0,273.0,1.0,3.0,NaN,NaN
555.0,273.0,1.0,3.0,NaN,NaN
570.0,273.0,1.0,3.0,NaN,NaN
585.0,273.0,1.0,3.0,NaN,NaN
600.0,273.0,1.0,3.0,NaN,NaN
615.0,273.0,1.0,3.0,NaN,NaN
630.0,273.0,1.0,3.0,NaN,NaN
645.0,273.0,1.0,3.0,NaN,NaN
660.0,273.0,1.0,3.0,NaN,NaN
675.0,273.0,1.0,3.0,NaN,NaN
690.0,273.0,1.0,3.0,NaN,NaN
705.0,273.0,1.0,3.0,NaN,NaN
15.0,272.0,1.0,3.0,1615.0,16.15
30.0,272.0,1.0,3.0,1615.0,16.15
45.0,272.0,1.0,3.0,1615.0,16.15
60.0,272.0,1.0,3.0,1615.0,16.15
75.0,272.0,1.0,3.0,1615.0,16.15
90.0,272.0,1.0,3.0,1615.0,16.15
105.0,272.0,1.0,3.0,1615.0,16.15
120.0,272.0,1.0,3.0,1615.0,16.15
135.0,272.0,1.0,3.0,1615.0,16.15
150.0,272.0,1.0,3.0,1615.0,16.15
165.0,272.0,1.0,3.0,1615.0,16.15
180.0,272.0,1.0,3.0,1615.0,16.15
195.0,272.0,1.0,3.0,1615.0,16.15
210.0,272.0,1.0,3.0,1615.0,16.15
225.0,272.0,1.0,3.0,1615.0,16.15
240.0,272.0,1.0,3.0,1615.0,16.15
255.0,272.0,1.0,3.0,1615.0,16.15
270.0,272.0,1.0,3.0,1615.0,16.15
285.0,272.0,1.0,3.0,1615.0,16.15
300.0,272.0,1.0,3.0,1615.0,16.15
315.0,272.0,1.0,3.0,1615.0,16.15
330.0,272.0,1.0,3.0,1615.0,16.15
345.0,272.0,1.0,3.0,1615.0,16.15
360.0,272.0,1.0,3.0,1615.0,16.15
375.0,272.0,1.0,3.0,1615.0,16.15
390.0,272.0,1.0,3.0,1615.0,16.15
405.0,272.0,1.0,3.0,1615.0,16.15
420.0,272.0,1.0,3.0,1615.0,16.15
435.0,272.0,1.0,3.0,1615.0,16.15
450.0,272.0,1.0,3.0,1615.0,16.15
465.0,272.0,1.0,3.0,1615.0,16.15
480.0,272.0,1.0,3.0,1615.0,16.15
495.0,272.0,1.0,3.0,1615.0,16.15
510.0,272.0,1.0,3.0,1615.0,16.15
525.0,272.0,1.0,3.0,1615.0,16.15
540.0,272.0,1.0,3.0,1615.0,16.15
555.0,272.0,1.0,3.0,1615.0,16.15
570.0,272.0,1.0,3.0,1615.0,16.15
585.0,272.0,1.0,3.0,1615.0,16.15
600.0,272.0,1.0,3.0,1615.0,16.15
615.0,272.0,1.0,3.0,1615.0,16.15
630.0,272.0,1.0,3.0,1615.0,16.15
645.0,272.0,1.0,3.0,1615.0,16.15
660.0,272.0,1.0,3.0,1615.0,16.15
675.0,272.0,1.0,3.0,1615.0,16.15
690.0,272.0,1.0,3.0,1615.0,16.15
705.0,272.0,1.0,3.0,1615.0,16.15
15.0,266.0,1.0,3.0,1615.0,16.15
30.0,266.0,1.0,3.0,1615.0,16.15
45.0,266.0,1.0,3.0,1615.0,16.15
60.0,266.0,1.0,3.0,1615.0,16.15
75.0,266.0,1.0,3.0,1615.0,16.15
90.0,266.0,1.0,3.0,1615.0,16.15
105.0,266.0,1.0,3.0,1615.0,16.15
120.0,266.0,1.0,3.0,1615.0,16.15
135.0,266.0,1.0,3.0,1615.0,16.15
150.0,266.0,1.0,3.0,1615.0,16.15
165.0,266.0,1.0,3.0,1615.0,16.15
180.0,266.0,1.0,3.0,1615.0,16.15
195.0,266.0,1.0,3.0,1615.0,16.15
210.0,266.0,1.0,3.0,1615.0,16.15
225.0,266.0,1.0,3.0,1615.0,16.15
240.0,266.0,1.0,3.0,1615.0,16.15
255.0,266.0,1.0,3.0,1615.0,16.15
270.0,266.0,1.0,3.0,1615.0,16.15
285.0,266.0,1.0,3.0,1615.0,16.15
300.0,266.0,1.0,3.0,1615.0,16.15
315.0,266.0,1.0,3.0,1615.0,16.15
330.0,266.0,1.0,3.0,1615.0,16.15
345.0,266.0,1.0,3.0,1615.0,16.15
360.0,266.0,1.0,3.0,1615.0,16.15
375.0,266.0,1.0,3.0,1615.0,16.15
390.0,266.0,1.0,3.0,1615.0,16.15
405.0,266.0,1.0,3.0,1615.0,16.15
420.0,266.0,1.0,3.0,1615.0,16.15
435.0,266.0,1.0,3.0,1615.0,16.15
450.0,266.0,1.0,3.0,1615.0,16.15
465.0,266.0,1.0,3.0,1615.0,16.15
480.0,266.0,1.0,3.0,1615.0,16.15
495.0,266.0,1.0,3.0,1615.0,16.15
510.0,266.0,1.0,3.0,1615.0,16.15
525.0,266.0,1.0,3.0,1615.0,16.15
540.0,266.0,1.0,3.0,1615.0,16.15
555.0,266.0,1.0,3.0,1615.0,16.15
570.0,266.0,1.0,3.0,1615.0,16.15
585.0,266.0,1.0,3.0,1615.0,16.15
600.0,266.0,1.0,3.0,1615.0,16.15
615.0,266.0,1.0,3.0,1615.0,16.15
630.0,266.0,1.0,3.0,1615.0,16.15
645.0,266.0,1.0,3.0,1615.0,16.15
660.0,266.0,1.0,3.0,1615.0,16.15
675.0,266.0,1.0,3.0,1615.0,16.15
690.0,266.0,1.0,3.0,1615.0,16.15
705.0,266.0,1.0,3.0,1615.0,16.15
15.0,270.0,1.0,3.0,NaN,NaN
30.0,270.0,1.0,3.0,1290.0,1.3
45.0,270.0,1.0,3.0,1290.0,1.3
60.0,270.0,1.0,3.0,1445.0,5.27
75.0,270.0,1.0,3.0,1445.0,5.27
90.0,270.0,1.0,3.0,1510.0,8.69
105.0,270.0,1.0,3.0,1510.0,8.69
120.0,270.0,1.0,3.0,1510.0,8.69
135.0,270.0,1.0,3.0,1510.0,8.69
150.0,270.0,1.0,3.0,1510.0,8.69
165.0,270.0,1.0,3.0,1510.0,8.69
180.0,270.0,1.0,3.0,1510.0,8.69
195.0,270.0,1.0,3.0,1510.0,8.69
210.0,270.0,1.0,3.0,1615.0,16.15
225.0,270.0,1.0,3.0,1615.0,16.15
240.0,270.0,1.0,3.0,1615.0,16.15
255.0,270.0,1.0,3.0,1615.0,16.15
270.0,270.0,1.0,3.0,1615.0,16.15
285.0,270.0,1.0,3.0,1615.0,16.15
300.0,270.0,1.0,3.0,1615.0,16.15
315.0,270.0,1.0,3.0,1615.0,16.15
330.0,270.0,1.0,3.0,1615.0,16.15
345.0,270.0,1.0,3.0,1615.0,16.15
360.0,270.0,1.0,3.0,1615.0,16.15
375.0,270.0,1.0,3.0,1615.0,16.15
390.0,270.0,1.0,3.0,1615.0,16.15
405.0,270.0,1.0,3.0,1615.0,16.15
420.0,270.0,1.0,3.0,1615.0,16.15
435.0,270.0,1.0,3.0,1615.0,16.15
450.0,270.0,1.0,3.0,1615.0,16.15
465.0,270.0,1.0,3.0,1615.0,16.15
480.0,270.0,1.0,3.0,1615.0,16.15
495.0,270.0,1.0,3.0,1615.0,16.15
510.0,270.0,1.0,3.0,1615.0,16.15
525.0,270.0,1.0,3.0,1615.0,16.15
540.0,270.0,1.0,3.0,1615.0,16.15
555.0,270.0,1.0,3.0,1615.0,16.15
570.0,270.0,1.0,3.0,1615.0,16.15
585.0,270.0,1.0,3.0,1615.0,16.15
600.0,270.0,1.0,3.0,1615.0,16.15
615.0,270.0,1.0,3.0,1615.0,16.15
630.0,270.0,1.0,3.0,1615.0,16.15
645.0,270.0,1.0,3.0,1615.0,16.15
660.0,270.0,1.0,3.0,1615.0,16.15
675.0,270.0,1.0,3.0,1615.0,16.15
690.0,270.0,1.0,3.0,1615.0,16.15
705.0,270.0,1.0,3.0,1615.0,16.15
15.0,264.0,1.0,3.0,NaN,NaN
30.0,264.0,1.0,3.0,NaN,NaN
45.0,264.0,1.0,3.0,NaN,NaN
60.0,264.0,1.0,3.0,NaN,NaN
75.0,264.0,1.0,3.0,NaN,NaN
90.0,264.0,1.0,3.0,NaN,NaN
105.0,264.0,1.0,3.0,NaN,NaN
120.0,264.0,1.0,3.0,NaN,NaN
135.0,264.0,1.0,3.0,NaN,NaN
150.0,264.0,1.0,3.0,NaN,NaN
165.0,264.0,1.0,3.0,NaN,NaN
180.0,264.0,1.0,3.0,NaN,NaN
195.0,264.0,1.0,3.0,NaN,NaN
210.0,264.0,1.0,3.0,NaN,NaN
225.0,264.0,1.0,3.0,NaN,NaN
240.0,264.0,1.0,3.0,NaN,NaN
255.0,264.0,1.0,3.0,NaN,NaN
270.0,264.0,1.0,3.0,NaN,NaN
285.0,264.0,1.0,3.0,NaN,NaN
300.0,264.0,1.0,3.0,NaN,NaN
315.0,264.0,1.0,3.0,NaN,NaN
330.0,264.0,1.0,3.0,NaN,NaN
345.0,264.0,1.0,3.0,NaN,NaN
360.0,264.0,1.0,3.0,NaN,NaN
375.0,264.0,1.0,3.0,NaN,NaN
390.0,264.0,1.0,3.0,NaN,NaN
405.0,264.0,1.0,3.0,NaN,NaN
420.0,264.0,1.0,3.0,NaN,NaN
435.0,264.0,1.0,3.0,NaN,NaN
450.0,264.0,1.0,3.0,NaN,NaN
465.0,264.0,1.0,3.0,NaN,NaN
480.0,264.0,1.0,3.0,NaN,NaN
495.0,264.0,1.0,3.0,NaN,NaN
510.0,264.0,1.0,3.0,NaN,NaN
525.0,264.0,1.0,3.0,NaN,NaN
540.0,264.0,1.0,3.0,NaN,NaN
555.0,264.0,1.0,3.0,NaN,NaN
570.0,264.0,1.0,3.0,NaN,NaN
585.0,264.0,1.0,3.0,NaN,NaN
600.0,264.0,1.0,3.0,NaN,NaN
615.0,264.0,1.0,3.0,NaN,NaN
630.0,264.0,1.0,3.0,NaN,NaN
645.0,264.0,1.0,3.0,NaN,NaN
660.0,264.0,1.0,3.0,NaN,NaN
675.0,264.0,1.0,3.0,NaN,NaN
690.0,264.0,1.0,3.0,NaN,NaN
705.0,264.0,1.0,3.0,NaN,NaN
15.0,258.0,1.0,3.0,1615.0,16.15
30.0,258.0,1.0,3.0,1615.0,16.15
45.0,258.0,1.0,3.0,1615.0,16.15
60.0,258.0,1.0,3.0,1615.0,16.15
75.0,258.0,1.0,3.0,1615.0,16.15
90.0,258.0,1.0,3.0,1615.0,16.15
105.0,258.0,1.0,3.0,1615.0,16.15
120.0,258.0,1.0,3.0,1615.0,16.15
135.0,258.0,1.0,3.0,1615.0,16.15
150.0,258.0,1.0,3.0,1615.0,16.15
165.0,258.0,1.0,3.0,1615.0,16.15
180.0,258.0,1.0,3.0,1615.0,16.15
195.0,258.0,1.0,3.0,1615.0,16.15
210.0,258.0,1.0,3.0,1615.0,16.15
225.0,258.0,1.0,3.0,1615.0,16.15
240.0,258.0,1.0,3.0,1615.0,16.15
255.0,258.0,1.0,3.0,1615.0,16.15
270.0,258.0,1.0,3.0,1615.0,16.15
285.0,258.0,1.0,3.0,1615.0,16.15
300.0,258.0,1.0,3.0,1615.0,16.15
315.0,258.0,1.0,3.0,1615.0,16.15
330.0,258.0,1.0,3.0,1615.0,16.15
345.0,258.0,1.0,3.0,1615.0,16.15
360.0,258.0,1.0,3.0,1615.0,16.15
375.0,258.0,1.0,3.0,1615.0,16.15
390.0,258.0,1.0,3.0,1615.0,16.15
405.0,258.0,1.0,3.0,1615.0,16.15
420.0,258.0,1.0,3.0,1615.0,16.15
435.0,258.0,1.0,3.0,1615.0,16.15
450.0,258.0,1.0,3.0,1615.0,16.15
465.0,258.0,1.0,3.0,1615.0,16.15
480.0,258.0,1.0,3.0,1615.0,16.15
495.0,258.0,1.0,3.0,1615.0,16.15
510.0,258.0,1.0,3.0,1615.0,16.15
525.0,258.0,1.0,3.0,1615.0,16.15
540.0,258.0,1.0,3.0,1615.0,16.15
555.0,258.0,1.0,3.0,1615.0,16.15
570.0,258.0,1.0,3.0,1615.0,16.15
585.0,258.0,1.0,3.0,1615.0,16.15
600.0,258.0,1.0,3.0,1615.0,16.15
615.0,258.0,1.0,3.0,1615.0,16.15
630.0,258.0,1.0,3.0,1615.0,16.15
645.0,258.0,1.0,3.0,1615.0,16.15
660.0,258.0,1.0,3.0,1615.0,16.15
675.0,258.0,1.0,3.0,1615.0,16.15
690.0,258.0,1.0,3.0,1615.0,16.15
705.0,258.0,1.0,3.0,1615.0,16.15
15.0,259.0,1.0,3.0,1370.0,2.74
30.0,259.0,1.0,3.0,1540.0,10.65
45.0,259.0,1.0,3.0,1540.0,10.65
60.0,259.0,1.0,3.0,1615.0,16.15
75.0,259.0,1.0,3.0,1615.0,16.15
90.0,259.0,1.0,3.0,1615.0,16.15
105.0,259.0,1.0,3.0,1615.0,16.15
120.0,259.0,1.0,3.0,1615.0,16.15
135.0,259.0,1.0,3.0,1615.0,16.15
150.0,259.0,1.0,3.0,1615.0,16.15
165.0,259.0,1.0,3.0,1615.0,16.15
180.0,259.0,1.0,3.0,1615.0,16.15
195.0,259.0,1.0,3.0,1615.0,16.15
210.0,259.0,1.0,3.0,1615.0,16.15
225.0,259.0,1.0,3.0,1615.0,16.15
240.0,259.0,1.0,3.0,1615.0,16.15
255.0,259.0,1.0,3.0,1615.0,16.15
270.0,259.0,1.0,3.0,1615.0,16.15
285.0,259.0,1.0,3.0,1615.0,16.15
300.0,259.0,1.0,3.0,1615.0,16.15
315.0,259.0,1.0,3.0,1615.0,16.15
330.0,259.0,1.0,3.0,1615.0,16.15
345.0,259.0,1.0,3.0,1615.0,16.15
360.0,259.0,1.0,3.0,1615.0,16.15
375.0,259.0,1.0,3.0,1615.0,16.15
390.0,259.0,1.0,3.0,1615.0,16.15
405.0,259.0,1.0,3.0,1615.0,16.15
420.0,259.0,1.0,3.0,1615.0,16.15
435.0,259.0,1.0,3.0,1615.0,16.15
450.0,259.0,1.0,3.0,1615.0,16.15
465.0,259.0,1.0,3.0,1615.0,16.15
480.0,259.0,1.0,3.0,1615.0,16.15
495.0,259.0,1.0,3.0,1615.0,16.15
510.0,259.0,1.0,3.0,1615.0,16.15
525.0,259.0,1.0,3.0,1615.0,16.15
540.0,259.0,1.0,3.0,1615.0,16.15
555.0,259.0,1.0,3.0,1615.0,16.15
570.0,259.0,1.0,3.0,1615.0,16.15
585.0,259.0,1.0,3.0,1615.0,16.15
600.0,259.0,1.0,3.0,1615.0,16.15
615.0,259.0,1.0,3.0,1615.0,16.15
630.0,259.0,1.0,3.0,1615.0,16.15
645.0,259.0,1.0,3.0,1615.0,16.15
660.0,259.0,1.0,3.0,1615.0,16.15
675.0,259.0,1.0,3.0,1615.0,16.15
690.0,259.0,1.0,3.0,1615.0,16.15
705.0,259.0,1.0,3.0,1615.0,16.15
15.0,265.0,1.0,3.0,NaN,NaN
30.0,265.0,1.0,3.0,NaN,NaN
45.0,265.0,1.0,3.0,NaN,NaN
60.0,265.0,1.0,3.0,NaN,NaN
75.0,265.0,1.0,3.0,NaN,NaN
90.0,265.0,1.0,3.0,NaN,NaN
105.0,265.0,1.0,3.0,NaN,NaN
120.0,265.0,1.0,3.0,NaN,NaN
135.0,265.0,1.0,3.0,NaN,NaN
150.0,265.0,1.0,3.0,NaN,NaN
165.0,265.0,1.0,3.0,NaN,NaN
180.0,265.0,1.0,3.0,NaN,NaN
195.0,265.0,1.0,3.0,NaN,NaN
210.0,265.0,1.0,3.0,NaN,NaN
225.0,265.0,1.0,3.0,NaN,NaN
240.0,265.0,1.0,3.0,NaN,NaN
255.0,265.0,1.0,3.0,NaN,NaN
270.0,265.0,1.0,3.0,NaN,NaN
285.0,265.0,1.0,3.0,NaN,NaN
300.0,265.0,1.0,3.0,NaN,NaN
315.0,265.0,1.0,3.0,NaN,NaN
330.0,265.0,1.0,3.0,NaN,NaN
345.0,265.0,1.0,3.0,NaN,NaN
360.0,265.0,1.0,3.0,NaN,NaN
375.0,265.0,1.0,3.0,NaN,NaN
390.0,265.0,1.0,3.0,NaN,NaN
405.0,265.0,1.0,3.0,NaN,NaN
420.0,265.0,1.0,3.0,NaN,NaN
435.0,265.0,1.0,3.0,NaN,NaN
450.0,265.0,1.0,3.0,NaN,NaN
465.0,265.0,1.0,3.0,NaN,NaN
480.0,265.0,1.0,3.0,NaN,NaN
495.0,265.0,1.0,3.0,NaN,NaN
510.0,265.0,1.0,3.0,NaN,NaN
525.0,265.0,1.0,3.0,NaN,NaN
540.0,265.0,1.0,3.0,NaN,NaN
555.0,265.0,1.0,3.0,NaN,NaN
570.0,265.0,1.0,3.0,NaN,NaN
585.0,265.0,1.0,3.0,NaN,NaN
600.0,265.0,1.0,3.0,NaN,NaN
615.0,265.0,1.0,3.0,NaN,NaN
630.0,265.0,1.0,3.0,NaN,NaN
645.0,265.0,1.0,3.0,NaN,NaN
660.0,265.0,1.0,3.0,NaN,NaN
675.0,265.0,1.0,3.0,NaN,NaN
690.0,265.0,1.0,3.0,NaN,NaN
705.0,265.0,1.0,3.0,NaN,NaN
15.0,271.0,1.0,3.0,NaN,NaN
30.0,271.0,1.0,3.0,NaN,NaN
45.0,271.0,1.0,3.0,NaN,NaN
60.0,271.0,1.0,3.0,NaN,NaN
75.0,271.0,1.0,3.0,NaN,NaN
90.0,271.0,1.0,3.0,NaN,NaN
105.0,271.0,1.0,3.0,NaN,NaN
120.0,271.0,1.0,3.0,NaN,NaN
135.0,271.0,1.0,3.0,NaN,NaN
150.0,271.0,1.0,3.0,NaN,NaN
165.0,271.0,1.0,3.0,NaN,NaN
180.0,271.0,1.0,3.0,NaN,NaN
195.0,271.0,1.0,3.0,NaN,NaN
210.0,271.0,1.0,3.0,NaN,NaN
225.0,271.0,1.0,3.0,NaN,NaN
240.0,271.0,1.0,3.0,NaN,NaN
255.0,271.0,1.0,3.0,NaN,NaN
270.0,271.0,1.0,3.0,NaN,NaN
285.0,271.0,1.0,3.0,NaN,NaN
300.0,271.0,1.0,3.0,NaN,NaN
