"submitted_item_move_id","submitted_item_id","move_type","in_knapsack","pos_x","pos_y","time_into_problem"
"243051","58017","3","1","139.123","226.611","106.126"
"243002","58018","1","0","664.639","148.827","8.91388"
"243003","58018","3","0","656.639","227.827","9.52972"
"243022","58018","1","0","656.639","227.827","30.2726"
"243023","58018","3","0","645.639","154.827","30.6045"
"243034","58018","1","0","645.639","154.827","61.9269"
"243035","58018","3","1","177.639","273.827","65.7919"
"243038","58018","1","1","177.639","273.827","87.4666"
"243039","58018","3","0","700.639","266.827","88.5323"
"243042","58018","1","0","700.639","266.827","91.9816"
"243043","58018","3","0","716.639","167.827","92.2635"
"243062","58019","1","0","335.713","206.84","1.08374"
"243063","58019","3","0","175.713","349.84","1.73157"
"243070","58020","1","0","251.305","185.798","4.98077"
"243071","58020","3","0","297.305","178.798","5.2807"
"243080","58020","1","0","297.305","178.798","21.6587"
"243081","58020","3","1","755.305","324.798","23.4083"
"243072","58021","1","0","26.8466","49.0741","7.13025"
"243073","58021","3","1","515.847","335.074","8.11401"
"243068","58022","1","0","278.411","140.603","4.34692"
"243069","58022","3","0","301.411","44.6028","4.61487"
"243074","58022","1","0","301.411","44.6028","8.5799"
"243075","58022","3","1","631.411","334.603","10.0795"
"243064","58023","1","0","243.084","85.4856","2.4494"
"243065","58023","3","0","330.084","292.486","3.46515"
"243076","58024","1","0","158.082","73.6404","11.5612"
"243077","58024","3","0","265.082","70.6404","13.8446"
"243078","58025","1","0","40.3171","319.435","16.176"
"243079","58025","3","0","45.3171","352.435","20.6749"
"243082","58027","1","0","318.257","445.021","23.9741"
"243083","58027","3","1","547.256","223.021","25.5897"
"243066","58028","1","0","260.106","235.491","3.81506"
"243067","58028","3","0","157.106","239.491","4.08099"
"243098","58030","1","0","562.63","185.407","21.7747"
"243099","58030","3","0","585.63","255.407","22.9584"
"243104","58030","1","0","585.63","255.407","202.319"
"243105","58030","3","0","559.63","299.407","204.388"
"243096","58031","1","0","730.432","10.0786","18.6254"
"243097","58031","3","1","223.432","199.079","19.1753"
"243094","58032","1","0","594.161","257.952","16.8939"
